DRUGBANK_ID,DB01188,DB01189,DB01190,DB01191,DB01192,DB01193,DB01194,DB01195,DB01196,DB01197,DB01198,DB01199,DB01200,DB01201,DB01202,DB01203,DB01204,DB01205,DB01206,DB01207,DB01208,DB01209,DB01210,DB01211,DB01212,DB01213,DB01214,DB01215,DB01216,DB01217,DB01218,DB01219,DB01220,DB01221,DB01222,DB01223,DB01224,DB01226,DB01227,DB01228,DB01229,DB01231,DB01232,DB01233,DB01234,DB01235,DB01236,DB01237,DB01238,DB01239,DB01240,DB01241,DB01242,DB01243,DB01244,DB01245,DB01246,DB01247,DB01248,DB01249,DB01250,DB01251,DB01252,DB01253,DB01254,DB01255,DB01256,DB01259,DB01260,DB01261,DB01262,DB01263,DB01264,DB01265,DB01267,DB01268,DB01273,DB01274,DB01275,DB01280,DB01282,DB01283,DB01288,DB01289,DB01291,DB01295,DB01296,DB01297,DB01298,DB01299,DB01301,DB01303,DB01319,DB01320,DB01321,DB01324,DB01325,DB01326,DB01327,DB01328,DB01329,DB01330,DB01331,DB01332,DB01333,DB01336,DB01337,DB01338,DB01339,DB01340,DB01346,DB01348,DB01349,DB01351,DB01352,DB01353,DB01354,DB01355,DB01357,DB01359,DB01362,DB01364,DB01365,DB01366,DB01367,DB01369,DB01380,DB01382,DB01384,DB01390,DB01392,DB01393,DB01394,DB01395,DB01396,DB01397,DB01399,DB01400,DB01401,DB01403,DB01406,DB01407,DB01408,DB01409,DB01410,DB01411,DB01412,DB01413,DB01414,DB01415,DB01416,DB01418,DB01419,DB01420,DB01421,DB01422,DB01423,DB01424,DB01425,DB01426,DB01427,DB01428,DB01429,DB01430,DB01431,DB01433,DB01435,DB01436,DB01437,DB01438,DB01440,DB01452,DB01463,DB01466,DB01482,DB01489,DB01501,DB01511,DB01544,DB01545,DB01550,DB01551,DB01553,DB01558,DB01559,DB01563,DB01567,DB01575,DB01576,DB01577,DB01578,DB01579,DB01580,DB01581,DB01582,DB01583,DB01586,DB01587,DB01588,DB01589
DB00014,0.0156658,0.00298805,0.0186012,0.0258303,0.0206659,0.0302535,0.0180505,0.0260252,0.0248894,0.0998062,0.0225423,0.0355404,0.0508721,0.0199475,0.0524309,0.0415987,0.0187793,0.0190961,0.0331754,0.023751,0.0170046,0.0320558,0.0332522,0.0140023,0.0249446,0.0109235,0.0176322,0.0171844,0.0189944,0.0122058,0.0235373,0.0227808,0.0103648,0.026556,0.00803366,0.0123967,0.0235131,0.0211674,0.0217391,0.052506,0.0136006,0.0192661,0.0461812,0.0171527,0.0101243,0.0456238,0.00498504,0.0247027,0.0385757,0.0213828,0.0153621,0.0241071,0.0344322,0.0193152,0.0338696,0.0039801,0.0243112,0.0230292,0.014536,0.0173841,0.0205174,0.0431558,0.0390161,0.0796105,0.025,0.0693916,0.0142405,0.019242,0.00907298,0.0239651,0.0120192,0.0241102,0.042343,0.0109632,0.0227833,0.0196464,0.0130769,0.0487395,0.0321142,0.0107239,0.268385,0.0306291,0.0506446,0.0281577,0.0265957,0.0257048,0.00739372,0.0268767,0.0176322,0.0203562,0.0195904,0.00574713,0.0446761,0.0234899,0.0129947,0.016129,0.0170543,0.034204,0.0275229,0.0323741,0.0463687,0.0158461,0.0214988,0.0283267,0.0302623,0.0262759,0.00601375,0.00971731,0.0106975,0.0812453,0.0243309,0.0592154,0.0351926,0.0149533,0.0121043,0.0102708,0.0119658,0.0146699,0.0184382,0.0345125,0.0175292,0.0182692,0.0204479,0.0306513,0.0391645,0.128688,0.0104962,0.0205357,0.0098085,0.00505561,0.0421209,0.0329768,0.0326556,0.00658092,0.00850202,0.0250965,0.0229787,0.0147465,0.0250965,0.0241546,0.0105311,0.0204461,0.0190045,0.0120739,0.00957786,0.0278497,0.00655201,0.0257009,0.0311394,0.0273082,0.0283554,0.0347271,0.029563,0.00981461,0.00636943,0.0263158,0.020372,0.0143824,0.0282108,0.00972349,0.0152193,0.0225891,0.0528109,0.0270499,0.0116077,0.0217391,0.0123566,0.0157584,0.0237258,0.0169643,0.0120361,0.0152395,0.0180033,0.0162791,0.0250896,0.022069,0.0192982,0.027027,0.0251188,0.0265668,0.0296651,0.0166667,0.025641,0.0231548,0.0233196,0.00302115,0.0262225,0.00100705,0.0246792,0.0294985,0.0146605,0.0232558,0.028907,0.0185185,0.0180832,0.0262697,0.0126655,0.0198251,0.0262976,0.0238582
DB00035,0.02,0.00141643,0.0180952,0.037037,0.0176268,0.0289389,0.0192837,0.030896,0.0217105,0.136054,0.0230238,0.0345413,0.0368,0.0173375,0.072,0.0219665,0.0214067,0.0148206,0.0449735,0.022605,0.0170178,0.0296425,0.0220357,0.00983146,0.0278699,0.00560224,0.0133333,0.0180772,0.0200803,0.00819672,0.0191827,0.0287474,0.0070688,0.0206972,0.00603188,0.0032538,0.0163652,0.0173228,0.0306243,0.0513875,0.0144231,0.033121,0.0531228,0.0230947,0.00744285,0.0564827,0.00283286,0.0379747,0.0338346,0.0170557,0.0168224,0.0192539,0.0296296,0.0105634,0.0489749,0.00424929,0.0179514,0.040146,0.015088,0.0208791,0.0205562,0.045264,0.0793466,0.0298895,0.0181818,0.128591,0.0137414,0.0175685,0.00623886,0.0230415,0.00943396,0.017135,0.0661232,0.00813835,0.0202399,0.0194647,0.0109344,0.0556793,0.019025,0.00666667,0.547914,0.0227273,0.0672589,0.0404255,0.022646,0.0274123,0.00636943,0.0306122,0.0212766,0.020339,0.0163432,0.0032538,0.0708738,0.0348706,0.00999286,0.0206767,0.0181087,0.046851,0.0329341,0.04482,0.0557047,0.0170068,0.024812,0.0336066,0.0387858,0.0236546,0.00442696,0.00863382,0.00979432,0.101961,0.0183959,0.084372,0.0302782,0.0141935,0.0115681,0.0116429,0.0137615,0.016129,0.0141388,0.0262557,0.0211111,0.03125,0.037448,0.0185185,0.037123,0.16092,0.0094392,0.0280488,0.00648649,0.00725689,0.0192199,0.0424757,0.0291698,0.00491803,0.00643087,0.0200803,0.0169109,0.019084,0.0200803,0.0180568,0.00686378,0.0178571,0.0210136,0.0116906,0.00712025,0.03125,0.00323974,0.029703,0.0385996,0.0347615,0.0325581,0.0283688,0.0203762,0.00910273,0.00447628,0.0156425,0.0415648,0.023918,0.0323501,0.00599002,0.0133657,0.0293427,0.0564334,0.037415,0.0119215,0.0306243,0.0229469,0.0129976,0.0371703,0.0256724,0.0157593,0.0117456,0.0294438,0.0122058,0.0443623,0.0251518,0.0323353,0.0202952,0.0176619,0.0194257,0.0644719,0.012987,0.0192024,0.0201465,0.0153322,0.00288184,0.0186335,0,0.0512821,0.0625889,0.0119641,0.0343137,0.0194411,0.0215054,0.0222772,0.0283019,0.011088,0.0218618,0.0304878,0.0160609
DB00091,0.0134048,0.00168067,0.0323276,0.0203785,0.00939597,0.0241255,0.0162767,0.0136674,0.0183616,0.0757801,0.0183333,0.0117925,0.0333195,0.0165893,0.0612557,0.0164319,0.00906002,0.0188356,0.0319149,0.00962696,0.0168889,0.00943396,0.0152941,0.0424195,0.0337886,0.00496689,0.019084,0.00355872,0.0202166,0.00671141,0.0118397,0.0253165,0.00946687,0.0110159,0.00907441,0.00493827,0.00754006,0.0128645,0.0241287,0.0224215,0.0129707,0.00864553,0.0280516,0.0157274,0.0107649,0.018598,0.00336134,0.0143062,0.014359,0.0088845,0.0219665,0.00960219,0.0111111,0.00401606,0.0227273,0.0033557,0.0166865,0.013624,0.0135965,0.0225,0.00686813,0.0215827,0.0290771,0.0314906,0.0133206,0.05,0.019555,0.00601956,0.00892857,0.0193878,0.0154946,0.0155325,0.0329457,0.0161663,0.0113269,0.010582,0.0111607,0.0232274,0.00539084,0.0129271,0.15462,0.0133657,0.0238429,0.0140351,0.0163265,0.0122549,0.0164671,0.025,0.0100883,0.00763359,0.015127,0.00493827,0.0301142,0.0188917,0.0373906,0.0198745,0.0250284,0.0459482,0.039312,0.0429594,0.0517986,0.0146628,0.0154096,0.0426111,0.0535714,0.00558659,0.00625326,0.00969305,0.00879007,0.0530146,0.0175859,0.0613944,0.0159292,0.02118,0.0196078,0.0135952,0.0157687,0.0208078,0.0117241,0.014157,0.0227848,0.0285714,0.00950872,0.0275028,0.0155642,0.125078,0.013658,0.00965517,0.0144844,0.00690846,0.0211225,0.0149254,0.0185185,0.00681663,0.0116732,0.00773994,0.00636132,0.0162003,0.00773994,0.01322,0.00672646,0.0162722,0.0272989,0.014,0.0103734,0.00771208,0.004914,0.0354119,0.047047,0.0428189,0.0400341,0.0125483,0.00932203,0.0105189,0.012012,0.00503778,0.0277393,0.0102564,0.0167015,0.0107602,0.00416667,0.00789474,0.0197775,0.0177215,0.0136986,0.0241287,0.00546448,0.0170098,0.0161725,0.00275482,0.0118443,0.00930233,0.0233415,0.0109739,0.0139303,0.0151659,0.0107672,0.0101523,0.0147738,0.012939,0.0199386,0.0103335,0.0111554,0.0100705,0.0159774,0.00515464,0.0156709,0,0.0145631,0.0208668,0.0249433,0.0266106,0.0196078,0.00813008,0.00846262,0.0173797,0.0150602,0.0237184,0.0151515,0.00831793
DB00093,0.0245796,0.00158479,0.0174002,0.0409605,0.0137107,0.0254925,0.0207101,0.03233,0.0207182,0.148036,0.0227642,0.020979,0.0375103,0.0181818,0.08,0.0226757,0.0142232,0.0140612,0.0576923,0.0233918,0.0163652,0.0221811,0.0227531,0.00962963,0.027894,0.00625978,0.0133172,0.0174825,0.0211416,0.00898588,0.0177462,0.0243094,0.00634456,0.023753,0.00578549,0.00354191,0.0165593,0.01841,0.0335917,0.0521643,0.0144509,0.0366197,0.0521542,0.0226986,0.00719424,0.0461538,0.00316957,0.0347222,0.0311871,0.0163305,0.0180905,0.0157895,0.0277502,0.00898588,0.0548628,0.00634921,0.0194954,0.0441767,0.0151384,0.0215311,0.0118421,0.0445633,0.0869565,0.0307167,0.0185014,0.184834,0.0137525,0.0155325,0.00599078,0.0267857,0.00909091,0.0136691,0.0647343,0.00770077,0.0190174,0.0172117,0.0118153,0.0331361,0.0208877,0.0062167,0.498845,0.0199297,0.0351351,0.032,0.0168831,0.023753,0.00704225,0.0251748,0.0170109,0.0159509,0.0153765,0.00354191,0.069719,0.0368098,0.00979653,0.0222447,0.0195865,0.0480065,0.0299921,0.0458075,0.0490196,0.0164639,0.0238474,0.0340017,0.0461121,0.0147059,0.00510986,0.00897571,0.0106816,0.107709,0.017094,0.0875386,0.0242215,0.0157143,0.0128023,0.012894,0.0163317,0.0187354,0.0128032,0.0312891,0.0217918,0.0332326,0.0417957,0.0135841,0.0406607,0.1525,0.00926462,0.0308725,0.00619369,0.00487013,0.019469,0.0288714,0.0300871,0.00504202,0.00618165,0.0162722,0.0134804,0.021097,0.0162722,0.0174312,0.00659341,0.0183099,0.0217687,0.0115607,0.00774878,0.0297366,0.00352526,0.0321375,0.0354067,0.0352234,0.0328677,0.0235849,0.0199501,0.00956938,0.00673077,0.00968523,0.042953,0.0261519,0.0348361,0.00580007,0.0147059,0.0255754,0.0616523,0.0344828,0.0118343,0.0335917,0.0252324,0.0129646,0.0381078,0.0268817,0.0160256,0.0108469,0.0320665,0.0107962,0.046627,0.025,0.0328084,0.0187747,0.0170251,0.0189019,0.070229,0.0115634,0.0179407,0.0186275,0.0163785,0.0016129,0.0180266,0,0.0608,0.0700637,0.0107527,0.0377868,0.0200267,0.0169492,0.0176152,0.0337224,0.010219,0.0215613,0.0306977,0.0153153
DB00104,0.0263488,0.00152207,0.0159363,0.0409277,0.0135549,0.030543,0.0182342,0.0336591,0.0224337,0.027451,0.0118203,0.0200803,0.0266451,0.0159337,0.0202703,0.0593607,0.0203426,0.0145867,0.0421941,0.0203851,0.0160067,0.03379,0.0369955,0.0168375,0.0231924,0.0121029,0.0213018,0.0214592,0.0228849,0.00995025,0.0253497,0.0159915,0.0106486,0.0337602,0.00749229,0.0127168,0.022604,0.0230453,0.031211,0.0518359,0.0201315,0.0311231,0.0597907,0.0182482,0.0092947,0.057377,0.00304414,0.0307487,0.0344488,0.0245747,0.0206287,0.0243902,0.0350536,0.0239596,0.0393325,0.00763359,0.0292463,0.0413437,0.0210843,0.0185185,0.0192308,0.0399306,0.0748466,0.0924609,0.0245455,0.172205,0.0135222,0.020423,0.00775547,0.0241313,0.0189521,0.0206259,0.0742857,0.020585,0.0241998,0.0211327,0.0136126,0.0417149,0.0452781,0.0166667,0.151304,0.0382387,0.0380079,0.0231278,0.0279543,0.0301624,0.0206612,0.0284553,0.01649,0.0178784,0.0183631,0.00574053,0.0733198,0.0295508,0.0133531,0.0226824,0.0233794,0.0420301,0.0238462,0.0393641,0.0388548,0.0118964,0.0178156,0.0271186,0.0386304,0.0206311,0.00656566,0.00571132,0.0065,0.0498047,0.023773,0.0474347,0.0289116,0.0179558,0.0151307,0.0138313,0.0158151,0.0147225,0.0200133,0.046798,0.0187354,0.0487445,0.0417288,0.0440252,0.053616,0.0710195,0.0102798,0.0311688,0.0100279,0.00624025,0.0459153,0.0253165,0.0367187,0.00533333,0.0103774,0.0333333,0.0277108,0.0175913,0.0333333,0.0252936,0.00923411,0.0260274,0.019685,0.0150943,0.00929669,0.03772,0.00686499,0.0255102,0.0278293,0.0266889,0.0264,0.0392891,0.0278917,0.00872483,0.0160985,0.0287081,0.028169,0.0253317,0.019685,0.0101902,0.0168394,0.0337079,0.0661058,0.0164319,0.0138182,0.031211,0.0257069,0.0187075,0.0342205,0.0286458,0.0138249,0.0124018,0.0358796,0.0138269,0.0474806,0.0262681,0.0291139,0.0282101,0.0238095,0.0293333,0.0691177,0.0146722,0.0230592,0.0220729,0.0232766,0.00465839,0.0251866,0,0.0715397,0.0705521,0.0211416,0.0365059,0.0381078,0.0163934,0.0170157,0.0430925,0.012931,0.0204082,0.0281052,0.0212578
DB00116,0.0280066,0.00215983,0.0172414,0.0270758,0.00998573,0.0528634,0.02,0.0527778,0.0186625,0.034965,0.0186916,0.0153846,0.0129366,0.0152284,0.03125,0.0222841,0.0368852,0.0192678,0.0419048,0.0351391,0.0305499,0.0217865,0.0398293,0.00929054,0.0348653,0.0127932,0.0245023,0.0184049,0.0215311,0.0114566,0.0197917,0.039726,0.0117521,0.0220913,0.00673725,0.0224888,0.0140693,0.0164729,0.0210016,0.0714286,0.0182384,0.0197487,0.0689956,0.0337621,0.00854701,0.0469314,0.00431965,0.0303571,0.0275779,0.0171429,0.0217654,0.0289608,0.0163743,0.0164474,0.0210843,0.00431034,0.0140647,0.0408163,0.0149045,0.0315789,0.0344234,0.0414938,0.0412214,0.0244275,0.0264026,0.0581818,0.0124725,0.0229202,0.0069965,0.0188014,0.0285714,0.0197206,0.036626,0.0176871,0.0285189,0.0336391,0.0224571,0.0459941,0.0233333,0.0125918,0.0600375,0.0384615,0.0454545,0.0455192,0.0336134,0.0327381,0.00922509,0.0620301,0.0453125,0.0344828,0.014518,0.0179104,0.0411622,0.0226586,0.00947459,0.0230583,0.044837,0.0313076,0.0261733,0.0296943,0.0310078,0.0162338,0.0191083,0.0366599,0.0280665,0.0150068,0.00502793,0.00519031,0.00497238,0.0463183,0.0178412,0.0447059,0.0325203,0.0206767,0.0168224,0.0150659,0.0174603,0.015919,0.0167555,0.0314465,0.0320611,0.0258449,0.0222672,0.0282051,0.0399361,0.0339297,0.0109114,0.025641,0.00746733,0.0134831,0.0162866,0.084507,0.0394495,0.00534378,0.00775996,0.0318091,0.0264798,0.0163934,0.0318091,0.0151025,0.00848485,0.0296846,0.0264085,0.0137931,0.00743657,0.0566802,0.0193165,0.0297114,0.0292793,0.0390782,0.0351711,0.0349887,0.0261628,0.0108108,0.00572082,0.0183486,0.0481928,0.025,0.0369458,0.00361011,0.0350263,0.0410509,0.0221239,0.0354391,0.0118044,0.0210016,0.0185497,0.0151668,0.0315091,0.0258176,0.0219298,0.00624721,0.0263543,0.00629235,0.0313953,0.0217628,0.0248344,0.0322967,0.0200422,0.0299145,0.0329457,0.00698254,0.0215633,0.0332147,0.01606,0.00443459,0.0214447,0,0.026971,0.0306748,0.0157895,0.0203735,0.0275862,0.0337838,0.035524,0.0294599,0.0175732,0.0134454,0.0273224,0.0169671
DB00117,0.03663,0.00819672,0.0232068,0.0458716,0.0090549,0.0273224,0.0193798,0.0195599,0.0135983,0.0635593,0.0149051,0.0130399,0.00955254,0.00953289,0.0576923,0.0287958,0.0195122,0.0127119,0.0351759,0.042735,0.0182094,0.0240137,0.0263158,0.0130486,0.0168599,0.0634921,0.0282132,0.0108025,0.0118407,0.0335821,0.0143084,0.0195122,0.00582902,0.0202312,0.00516648,0.0333333,0.0101695,0.0231214,0.0282686,0.02331,0.00619835,0.0225225,0.0243619,0.0237288,0.00691244,0.171569,0.0163934,0.026087,0.015748,0.00733945,0.0243902,0.0354331,0.0114943,0.0259259,0.0243161,0.00806452,0.0160428,0.0343511,0.00657174,0.0207101,0.0358566,0.0153139,0.0859873,0.0256148,0.0171821,0.0954545,0.0107004,0.0105263,0.00540541,0.0354331,0.0271003,0.0123735,0.0241796,0.0226131,0.0156863,0.0120301,0.0236407,0.0429799,0.0263158,0.0146341,0.0273438,0.0314286,0.0576132,0.0233766,0.0458015,0.0261628,0.03,0.0418605,0.0218069,0.0224359,0.00933238,0.014881,0.0277228,0.0212766,0.0121803,0.0161943,0.0214797,0.0183007,0.0179028,0.0169903,0.014359,0.0144766,0.0169713,0.0211161,0.0253165,0.0123566,0.00413223,0.00429799,0.00407609,0.0364683,0.0126582,0.0359848,0.0150376,0.0306122,0.0304569,0.0206186,0.0204082,0.0169014,0.0111902,0.0294118,0.0213415,0.035503,0.0379747,0.0267261,0.0333333,0.0183066,0.00899428,0.0318725,0.00868193,0.0576923,0.0133001,0.0416667,0.0153846,0.00404694,0.00689223,0.0409357,0.0258065,0.0235849,0.0409357,0.010101,0.00992366,0.0490196,0.047619,0.0169173,0.00563813,0.01443,0.0176991,0.0139535,0.019573,0.0220264,0.0204638,0.026738,0.0112676,0.00833333,0.0131827,0.0252366,0.0509804,0.0128617,0.0203666,0.00287829,0.0416667,0.0244755,0.0292398,0.0216049,0.0105882,0.0282686,0.015444,0.0153139,0.0255474,0.02,0.0504202,0.00630915,0.01983,0.00636943,0.0243902,0.0152801,0.0334572,0.0155642,0.012945,0.0163132,0.0549451,0.00659868,0.00887199,0.0172745,0.015025,0.0181818,0.0143885,0,0.107914,0.0653595,0.023753,0.023622,0.0282258,0.0265152,0.0254237,0.111969,0.0115607,0.00815851,0.0169779,0.00980392
DB00118,0.0200535,0.0066778,0.0354077,0.00854701,0.00712061,0.0154211,0.0130916,0.0124153,0.0147059,0.0223776,0.0173841,0.00760234,0.00728745,0.0171844,0.0204082,0.0186698,0.0101237,0.0265866,0.0132939,0.0119617,0.029517,0.0131703,0.0163551,0.0285274,0.0140351,0.00821018,0.0163522,0.0170251,0.0142857,0.0133869,0.0135993,0.00785634,0.0185371,0.00969697,0.0117914,0.0198758,0.00749064,0.011925,0.0144737,0.0132304,0.00788709,0.00712251,0.0164057,0.0155844,0.00787845,0.0256776,0.00666667,0.0127298,0.00911854,0.0058651,0.0292887,0.0136426,0.00598802,0.0174731,0.00988875,0.00498339,0.00820633,0.0107672,0.00826446,0.0135135,0.0095498,0.0106101,0.0198758,0.0102319,0.0132325,0.0314735,0.0126667,0.0197269,0.0112676,0.0171891,0.0724095,0.0184502,0.023855,0.0447585,0.0186386,0.00786713,0.0189732,0.0156438,0.013459,0.308057,0.0168269,0.0108173,0.0137552,0.0104046,0.0189189,0.013382,0.0570108,0.015873,0.0138018,0.0336352,0.00855615,0.0198758,0.0193878,0.00865266,0.0306604,0.00924974,0.0111359,0.0136876,0.0135028,0.0122888,0.011708,0.0123726,0.0088141,0.0149123,0.0134771,0.00743034,0.00884956,0.00911528,0.00875837,0.0179641,0.0207337,0.0178394,0.0122699,0.013373,0.010355,0.00892857,0.00905563,0.00839329,0.0123626,0.0192308,0.0136816,0.0139319,0.00625,0.0172973,0.0141207,0.0162374,0.0106132,0.0151099,0.0120898,0.0120069,0.0161483,0.0120643,0.0127389,0.00645819,0.0195408,0.0138675,0.00884956,0.00868307,0.0138675,0.00746269,0.00895355,0.0220913,0.0183357,0.0230461,0.0128577,0.00938567,0.0364322,0.015015,0.0105566,0.0129199,0.014038,0.0134357,0.0143946,0.0118798,0.0451745,0.0189873,0.0135501,0.0101652,0.0165803,0.00655172,0.00968188,0.0104575,0.00970874,0.00996264,0.013626,0.0144737,0.00814111,0.0132979,0.00928382,0.0137931,0.0151007,0.00672834,0.0181818,0.00818182,0.0332326,0.011257,0.00932091,0.00703518,0.00820419,0.0109991,0.0105263,0.00888266,0.00630915,0.01,0.00740741,0.00509338,0.00772201,0.00340136,0.0144,0.00941915,0.0270575,0.0150892,0.0137931,0.0134953,0.0112045,0.0350404,0.013463,0.00598355,0.0102996,0.00457457
DB00119,0.025641,0,0.0100503,0.013986,0.00354191,0.0353357,0.00681818,0.0151976,0.00567537,0.0434783,0.00909091,0.00346021,0.00312663,0.0124481,0.0300752,0.00977199,0.0213415,0.00955414,0.025,0.0253623,0.017301,0.00784314,0.0233333,0.00652742,0.0114679,0.0625,0.0294118,0.00350877,0.00468933,0.0104167,0.00543478,0.0120846,0.00823045,0.0150376,0.00300661,0.0117647,0.00588235,0.00644122,0.029703,0.0171429,0.00484914,0.0140845,0.010101,0.028169,0.00408831,0.04,0,0.013245,0.00697674,0.00647948,0.0169082,0.0465116,0.00451467,0.0157068,0.00793651,0.0243902,0.00677966,0.038674,0.00515464,0.0355731,0.0535714,0.010453,0.0238095,0.00657895,0.0159681,0.025974,0.00525762,0.00514801,0.00315259,0.00681818,0.0102389,0.00492005,0.00990099,0.015674,0.00725689,0.0120069,0.00286533,0.0181159,0.00529101,0.00557621,0.00569801,0.0296296,0.0235294,0.0230263,0.0213904,0.0150376,0.00819672,0.0522388,0.0123967,0.0128755,0.00608365,0.0117647,0.0116009,0.0160643,0.00944669,0.00721154,0.0176991,0.0145773,0.0156695,0.0120643,0.0122905,0.0122249,0.0145773,0.0171233,0.0198556,0.00188324,0.00438276,0.00456969,0.00431965,0.0155556,0.00420168,0.0153173,0.0102389,0.0347826,0.0344828,0.036036,0.0187793,0.0145985,0.00330396,0.0131004,0.037037,0.0337079,0.0253165,0.0134048,0.00442478,0.00643087,0.00611888,0.017341,0.00420168,0.285714,0.00442087,0.0491803,0.00853485,0.00167084,0.00329164,0.0795455,0.039823,0.0307692,0.0795455,0.0038835,0.00242522,0.0234375,0.0324675,0.0110375,0.00266809,0.00813008,0.011583,0.00766284,0.0251046,0.0149007,0.0152672,0.0164948,0.00793651,0.0045403,0.00220264,0.0168067,0.0511364,0.0175439,0.0145631,0.00127497,0.0182927,0.039604,0.00749064,0.00404858,0.00388098,0.029703,0.0227273,0.00694444,0.0206186,0.00584795,0.105263,0.00328767,0.00727273,0.00181598,0.00652174,0.00980392,0.031746,0.0091954,0.00929368,0.00934579,0.0186916,0.00188442,0.00422535,0.00902935,0.00961538,0.0357143,0.0105042,0,0.0289855,0.025641,0.0295858,0.0114286,0.0177515,0.0217391,0.0258065,0.025,0.0089172,0.00643501,0.0078125,0.00375235
DB00120,0.0447154,0.0104167,0.0222717,0.116022,0.0115141,0.0416667,0.0204082,0.0316623,0.0183585,0.0714286,0.0168776,0.0201174,0.0101937,0.00878906,0.0659341,0.0545977,0.026178,0.0161765,0.0344828,0.0526316,0.0189573,0.0362976,0.04,0.0134639,0.0151351,0.0384615,0.0307167,0.0328407,0.0121816,0.0286885,0.0217028,0.0315789,0.00792079,0.0414013,0.00524476,0.00961538,0.019678,0.0255639,0.0950413,0.056266,0.014248,0.110497,0.0554187,0.0260223,0.00705329,0.267857,0.0208333,0.111111,0.0315789,0.0234834,0.0257511,0.0580357,0.0350515,0.0371901,0.0989399,0.0102041,0.0350877,0.129032,0.0151261,0.0224359,0.0540541,0.0257649,0.245059,0.0241597,0.0198198,0.272189,0.010978,0.0194647,0.00549115,0.0351967,0.0231884,0.0150987,0.0738636,0.0214477,0.0203804,0.0156986,0.0226131,0.0696203,0.0600858,0.0118443,0.0409277,0.0534591,0.1,0.039548,0.0553191,0.0548387,0.0344828,0.076087,0.0378007,0.0353357,0.0124725,0.00961538,0.0859031,0.0763889,0.0125786,0.017094,0.0229008,0.0386207,0.0158311,0.0357143,0.0190476,0.0137457,0.0258856,0.0203762,0.0264026,0.0200182,0.00420757,0.00437956,0.00414938,0.0821053,0.015748,0.0809129,0.0285261,0.0352941,0.0350877,0.0238095,0.0223881,0.0182371,0.0157398,0.0547445,0.0231788,0.164063,0.232143,0.0283688,0.0716981,0.0323344,0.00918964,0.0938967,0.00886382,0.0769231,0.016184,0.0732759,0.018617,0.00408998,0.00700637,0.0935252,0.0503597,0.0670391,0.0935252,0.025,0.00698758,0.0621469,0.0588235,0.0258964,0.00571429,0.0431433,0.00949367,0.0131737,0.0205224,0.0213415,0.019774,0.0456274,0.0221566,0.00856531,0.0138614,0.0346021,0.0755556,0.0703704,0.0171306,0.00541667,0.046729,0.0897959,0.105085,0.037415,0.0109223,0.0950413,0.087156,0.015949,0.0944206,0.0904762,0.0645161,0.00854701,0.0705128,0.00883913,0.0743802,0.0418944,0.105263,0.031185,0.025641,0.0293103,0.267176,0.0091631,0.0198676,0.0306748,0.0246479,0.0238095,0.0286807,0,0.52381,0.343137,0.0227273,0.0985916,0.0601852,0.0425532,0.0485437,0.12931,0.011919,0.0269278,0.0437158,0.0224525
