DRUGBANK_ID,DB00762,DB00763,DB00764,DB00765,DB00766,DB00768,DB00769,DB00770,DB00771,DB00772,DB00773,DB00774,DB00775,DB00776,DB00777,DB00778,DB00779,DB00780,DB00781,DB00782,DB00783,DB00784,DB00786,DB00787,DB00788,DB00789,DB00790,DB00791,DB00792,DB00793,DB00794,DB00795,DB00796,DB00797,DB00798,DB00799,DB00800,DB00801,DB00802,DB00803,DB00804,DB00805,DB00806,DB00807,DB00808,DB00809,DB00810,DB00811,DB00812,DB00813,DB00814,DB00815,DB00816,DB00817,DB00818,DB00819,DB00820,DB00821,DB00822,DB00823,DB00824,DB00825,DB00826,DB00827,DB00828,DB00829,DB00830,DB00831,DB00832,DB00833,DB00834,DB00835,DB00836,DB00837,DB00838,DB00839,DB00841,DB00842,DB00843,DB00844,DB00845,DB00846,DB00847,DB00849,DB00850,DB00851,DB00852,DB00853,DB00854,DB00855,DB00856,DB00857,DB00858,DB00859,DB00860,DB00861,DB00862,DB00863,DB00864,DB00865,DB00866,DB00867,DB00868,DB00869,DB00870,DB00871,DB00872,DB00873,DB00874,DB00875,DB00876,DB00877,DB00878,DB00879,DB00880,DB00881,DB00882,DB00883,DB00884,DB00885,DB00887,DB00888,DB00889,DB00890,DB00891,DB00892,DB00894,DB00895,DB00896,DB00897,DB00899,DB00900,DB00902,DB00903,DB00904,DB00905,DB00906,DB00907,DB00908,DB00909,DB00910,DB00911,DB00912,DB00913,DB00914,DB00915,DB00916,DB00917,DB00918,DB00919,DB00920,DB00921,DB00922,DB00923,DB00924,DB00925,DB00927,DB00928,DB00929,DB00931,DB00932,DB00933,DB00934,DB00935,DB00936,DB00937,DB00938,DB00939,DB00940,DB00941,DB00942,DB00943,DB00944,DB00945,DB00946,DB00947,DB00948,DB00949,DB00950,DB00951,DB00952,DB00953,DB00954,DB00955,DB00956,DB00957,DB00958,DB00959,DB00960,DB00961,DB00962,DB00963,DB00964,DB00966,DB00967,DB00968,DB00969,DB00970,DB00972,DB00973
DB00014,0.0222222,0.00486381,0.00965961,0.0345821,0.0254098,0.0308104,0.0105163,0.0225753,0.0188525,0.0164234,0.0100503,0.00960769,0.0586177,0.0287226,0.0267917,0.0152715,0.0121212,0.019685,0.149058,0.0253968,0.0219454,0.0278481,0.0514706,0.0133858,0.0222222,0.0116505,0.0491803,0.0137237,0.0228873,0.00828729,0.0183486,0.026835,0.0325671,0.0243902,0.0109664,0.0194805,0.0280728,0.025289,0.0221519,0.0235664,0.0148472,0.0205423,0.011194,0.0223945,0.0414582,0.038565,0.0176991,0.0126984,0.0325991,0.0344219,0.022696,0.00681597,0.0161751,0.0168421,0.0234375,0.00821918,0.0556291,0.0263533,0.00686275,0.0102302,0.0137763,0.011396,0.0114389,0.0100267,0.0058651,0.024006,0.02,0.0251872,0.0289593,0.0380014,0.0162112,0.0273128,0.0248288,0.0307054,0.0103189,0.0234445,0.0439856,0.0232384,0.037037,0.0172779,0.0202899,0.00965624,0.0030303,0.0194915,0.025784,0.0183993,0.0182692,0.00880705,0.0308678,0.0119403,0.021215,0.0510381,0.0125523,0.0128968,0.00890208,0.0180921,0.0160735,0.015748,0.0399781,0.0280374,0.0359712,0.0349586,0.0208901,0.0189394,0.0212578,0.0161597,0.0393423,0.00878477,0.027959,0.0216655,0.0243902,0.0419619,0.0166205,0.0127796,0.00901639,0.0843636,0.021777,0.00621118,0.0214352,0.012436,0.0230892,0.00601202,0.040404,0.0209524,0.0215054,0.0230572,0.0118243,0.0463526,0.0101498,0.0197327,0.0233723,0.0166546,0.0239567,0.0185811,0.0333952,0.0284091,0.0288066,0.0202458,0.0243309,0.0381944,0.0143934,0.00876424,0.0581818,0.0327304,0.0218424,0.00579151,0.010919,0.0190083,0.0653543,0.0123203,0.0252996,0.0121689,0.0284728,0.0406121,0.0213115,0.030853,0.0131119,0.011041,0.0236928,0.0158578,0.0234474,0.0320513,0.0228735,0.0233333,0.0251451,0.0267943,0.0361648,0.0257689,0.0238663,0.0324149,0.0217014,0.014975,0.0248227,0.0240296,0.0291698,0.0237569,0.0568395,0.024976,0.0351759,0.0166016,0.0565317,0.0640432,0.0153115,0.0122344,0.0195925,0.0120735,0.00758294,0.0110418,0.0433673,0.0609865,0.0163934,0.0351328,0.018936,0.0252417,0.019555,0.0288288,0.0366005,0.0914114,0.0466216,0.0393046
DB00035,0.0169794,0.00273598,0.00744285,0.0443548,0.0325733,0.0239669,0.00946021,0.0301339,0.0283533,0.0238994,0.00619343,0.0105152,0.0781991,0.0231437,0.0223881,0.00945307,0.0107317,0.0454545,0.221484,0.0163934,0.0186113,0.0166113,0.0445545,0.0081716,0.0193402,0.0164384,0.056244,0.0150754,0.039807,0.00505689,0.0344828,0.0277207,0.0225155,0.0448549,0.0077187,0.0145852,0.0312805,0.0284926,0.0301142,0.0162107,0.0153121,0.0317634,0.0105364,0.0207135,0.0339589,0.0501836,0.026616,0.011399,0.0480769,0.0582524,0.0153978,0.00547945,0.0199203,0.0132275,0.0149254,0.00878294,0.0239961,0.0142222,0.0111266,0.00903614,0.00528541,0.00790514,0.00877193,0.00665004,0.00413223,0.027001,0.0326633,0.0211685,0.0501882,0.0557053,0.0171858,0.0334129,0.0381944,0.0283843,0.00706138,0.0308642,0.052439,0.0289855,0.0415512,0.0145212,0.0138889,0.00652458,0.00434783,0.0308219,0.0226876,0.0100125,0.03125,0.00734523,0.0294118,0.0170213,0.0229111,0.0246361,0.0123457,0.0126404,0.00811124,0.0184582,0.0116999,0.0286738,0.0430528,0.0540184,0.0252708,0.0482846,0.0325815,0.0145631,0.0264741,0.018543,0.0286914,0.00741163,0.0164557,0.0168209,0.0282589,0.0426908,0.0389105,0.0136126,0.00757576,0.0906593,0.0331361,0.00481928,0.0218228,0.00743494,0.0357518,0.00715308,0.0288288,0.0279627,0.0268949,0.0216155,0.0101215,0.0791583,0.00788288,0.011655,0.0346369,0.00821918,0.0199005,0.0145577,0.0200893,0.0499457,0.0337323,0.0287037,0.0183959,0.0147225,0.0128755,0.00710059,0.0480944,0.0465658,0.058663,0.00542005,0.00870647,0.0252747,0.0213385,0.0111492,0.0188989,0.00895828,0.0348028,0.0396601,0.0150215,0.047619,0.02019,0.00924974,0.0280475,0.0117122,0.0313726,0.0306845,0.0198377,0.0164294,0.0201342,0.0431849,0.0507328,0.0174292,0.0164779,0.0145833,0.0354191,0.0154525,0.0325694,0.0163522,0.0247619,0.0190289,0.0724191,0.037889,0.0493274,0.0192572,0.0255682,0.0179245,0.00995644,0.00952381,0.0163355,0.0105525,0.00792602,0.0078125,0.0153341,0.0690073,0.0162532,0.030647,0.0171569,0.0196451,0.0176322,0.0293399,0.0178174,0.0978898,0.0305281,0.0477583
DB00091,0.00885368,0.00322581,0.0107649,0.0121581,0.039604,0.0125673,0.0130874,0.037037,0.0133983,0.0203193,0.0116279,0.007109,0.0256739,0.0106383,0.02,0.039039,0.0087241,0.00806452,0.117117,0.0126437,0.0139104,0.0100125,0.107251,0.00574053,0.0155239,0.0177419,0.072043,0.011611,0.0176152,0.00440529,0.0145138,0.00792752,0.0075188,0.00888889,0.0172084,0.00703518,0.0107066,0.0140845,0.0161476,0.0288351,0.0134953,0.00972054,0.00854701,0.011734,0.0194932,0.041841,0.0125392,0.0176471,0.0242261,0.0325645,0.0122295,0.00646204,0.0233645,0.00776699,0.0143312,0.0102041,0.0465116,0.0117878,0.0131579,0.0116429,0.00719424,0.0299213,0.0275304,0.00732601,0.0114566,0.0170576,0.0215517,0.00921659,0.0371429,0.0524233,0.0113443,0.0161507,0.0181347,0.00605327,0.0163265,0.0154278,0.0189702,0.0138151,0.0190381,0.00610004,0.0059657,0.0096242,0.00172117,0.0206186,0.00759734,0.0101597,0.0285714,0.00592417,0.0149365,0.0116861,0.0109204,0.0177215,0.018254,0.013289,0.0111732,0.00608273,0.00666667,0.0190217,0.0362117,0.0283582,0.0206612,0.0288184,0.0127841,0.0218818,0.0164384,0.0170015,0.0119136,0.0103722,0.0116959,0.00641613,0.00892857,0.0373186,0.00729927,0.00823529,0.00613497,0.0629921,0.00927152,0.0111888,0.00883652,0.00412797,0.0115741,0.0102215,0.0258706,0.00762195,0.00690608,0.0115681,0.0109409,0.0409483,0.0138889,0.00421585,0.0174782,0.00709939,0.0133038,0.0127389,0.010425,0.0413625,0.0194411,0.0319917,0.0175859,0.00641026,0.0161597,0.00817439,0.0367428,0.0128535,0.0091047,0.00637959,0.00864553,0.0471338,0.0107296,0.0181125,0.0107431,0.00314218,0.0235911,0.0358779,0.0121212,0.0196906,0.00672948,0.0163361,0.0382244,0.0148987,0.0143218,0.0143824,0.00890208,0.00988875,0.00776398,0.0279503,0.0135802,0.00981595,0.0115473,0.00700117,0.0105541,0.00872818,0.0219479,0.00868307,0.0136555,0.0133521,0.0728643,0.0139104,0.0172626,0.011236,0.015674,0.00938478,0.0377488,0.0202109,0.0110752,0.0133601,0.00617284,0.0155782,0.0161893,0.0418354,0.012218,0.0101394,0.0070028,0.00604432,0.00456204,0.011065,0.0128617,0.124442,0.0106572,0.0387931
DB00093,0.0166282,0.00304878,0.00719424,0.0218341,0.0330189,0.0210526,0.00928613,0.035409,0.029656,0.0263889,0.00542942,0.0114155,0.0556258,0.024948,0.0220653,0.00923952,0.00839454,0.0492063,0.222354,0.017758,0.0142965,0.0156627,0.0476839,0.00773481,0.0148331,0.0152207,0.0605749,0.0166436,0.0437666,0.00558659,0.0381356,0.0175824,0.0147059,0.0451895,0.00917431,0.0126829,0.018711,0.0285714,0.0326577,0.0175439,0.0194301,0.0321429,0.0123967,0.0201005,0.0344168,0.0538358,0.0286592,0.0112233,0.0528402,0.0640854,0.0145985,0.00764526,0.0176211,0.0103481,0.0135542,0.00969529,0.02387,0.0113852,0.0124224,0.00946372,0.00574053,0.00729927,0.00850077,0.00530973,0.00306748,0.026971,0.034626,0.0207581,0.0554017,0.0648596,0.0145008,0.0299479,0.0339623,0.0152225,0.00679117,0.0284168,0.0314136,0.0280374,0.0446429,0.0108739,0.0109489,0.00629213,0.00815661,0.0337079,0.0214153,0.0110497,0.0332326,0.00797267,0.0227273,0.0174326,0.0163447,0.0268949,0.0122794,0.0157233,0.00786925,0.0105386,0.0108696,0.0247718,0.0474227,0.0599415,0.0264201,0.0259918,0.023224,0.0157068,0.0196592,0.0161054,0.0264901,0.00714286,0.0167598,0.0152193,0.0193611,0.0470027,0.0225352,0.0136209,0.00824499,0.0951914,0.0296774,0.00529801,0.022695,0.00799201,0.031746,0.00801282,0.0309179,0.011611,0.0227273,0.0210918,0.010661,0.0820734,0.00763807,0.0107084,0.0378049,0.00783546,0.0215054,0.0121803,0.0212766,0.0506478,0.034279,0.0308458,0.017094,0.0160891,0.0128323,0.00779221,0.0434783,0.0390921,0.0509745,0.00603318,0.00821918,0.0275449,0.0208768,0.010989,0.0201401,0.00650703,0.0302648,0.038003,0.0163361,0.0525588,0.0195059,0.00889878,0.0341578,0.00987224,0.0299003,0.0326087,0.019305,0.0118624,0.0163205,0.048048,0.043849,0.0153664,0.0178571,0.0169683,0.0402075,0.015625,0.0371846,0.0152355,0.024565,0.0165062,0.075102,0.0421687,0.0449029,0.0214724,0.0243902,0.0161943,0.00978474,0.0118343,0.0155039,0.0104099,0.00879765,0.00756694,0.0154946,0.0831099,0.0173675,0.0246002,0.0161507,0.01321,0.0160858,0.0185923,0.0188679,0.101716,0.0244328,0.0373444
DB00104,0.0145786,0.00736377,0.00874317,0.02391,0.0146232,0.0329861,0.00914808,0.039239,0.033526,0.0213618,0.0127639,0.0122087,0.0551471,0.0347648,0.0268864,0.0154494,0.013347,0.0440729,0.28068,0.0317287,0.0230827,0.0382318,0.0772358,0.012959,0.0254237,0.0102041,0.0281553,0.012,0.0356688,0.00947226,0.0339674,0.0236559,0.0308943,0.0406162,0.0190045,0.0181818,0.0244399,0.0258869,0.0261153,0.0280172,0.01625,0.0288018,0.0110553,0.0219512,0.050237,0.043871,0.0268924,0.019802,0.0457433,0.0417722,0.0243024,0.00883652,0.0213068,0.0166359,0.0324963,0.0107095,0.0509521,0.0321361,0.00742942,0.0105656,0.0146232,0.021398,0.0175841,0.00955691,0.0104012,0.0283401,0.041779,0.0238938,0.042328,0.0552952,0.0131796,0.0263819,0.0291262,0.0205714,0.0129068,0.0234375,0.0356234,0.0346232,0.0526829,0.0131842,0.0202458,0.00801068,0.00782473,0.0301568,0.0255708,0.0174497,0.0487445,0.00774336,0.0252525,0.0136571,0.0215827,0.0717822,0.0150943,0.0181818,0.0101553,0.0171625,0.0135521,0.0201005,0.0244547,0.0518207,0.0510471,0.0374332,0.0210804,0.0184049,0.0229008,0.0183876,0.0410256,0.0094007,0.0385675,0.0238305,0.0198488,0.0255906,0.0189702,0.0177187,0.0114679,0.0845204,0.0261519,0.00770218,0.0232877,0.013712,0.0365449,0.00460123,0.0439351,0.0140252,0.0206452,0.0228916,0.00905923,0.0809674,0.00986079,0.0203583,0.028136,0.0173578,0.028451,0.0202381,0.0376766,0.0491429,0.0308924,0.031068,0.023773,0.0534826,0.0189189,0.00880503,0.0473485,0.0328068,0.0430416,0.00580552,0.0119522,0.0315052,0.0818966,0.016187,0.0302768,0.0072445,0.0280488,0.0433824,0.0263158,0.0410053,0.0137672,0.018559,0.0378875,0.0167051,0.0301058,0.0277099,0.0294957,0.0197216,0.0334302,0.0372493,0.0536993,0.0338785,0.0307692,0.0463801,0.035,0.0175234,0.021519,0.0326531,0.0447609,0.0280246,0.0508607,0.0375723,0.0398593,0.020649,0.0692865,0.07628,0.0161394,0.0174709,0.0148649,0.0115311,0.00847458,0.0115141,0.0578313,0.0597205,0.0142476,0.0412121,0.0182529,0.0229508,0.0219684,0.0272021,0.0352388,0.0494822,0.0471204,0.027027
DB00116,0.0139651,0.00823045,0.00854701,0.0409357,0.021645,0.0236382,0.0096401,0.0365854,0.0248902,0.0214669,0.00754717,0.0213371,0.0604134,0.0237797,0.0259067,0.00967742,0.0325521,0.0313808,0.0591133,0.017663,0.019879,0.0336907,0.0397924,0.0973451,0.0315956,0.022541,0.0309893,0.0198556,0.0214521,0.00914077,0.0290381,0.0397805,0.0326923,0.0300188,0.00975081,0.0283688,0.0343949,0.0233645,0.023224,0.0284168,0.0147541,0.0324963,0.0239596,0.0387097,0.0362812,0.0336134,0.0170109,0.0194715,0.0345395,0.0311475,0.021645,0.00614754,0.0294118,0.0342466,0.020202,0.0163043,0.01427,0.02746,0.00414938,0.0105857,0.024602,0.0135922,0.013369,0.021097,0.00621118,0.0249377,0.0265957,0.0126183,0.0330435,0.0367075,0.0191358,0.0383333,0.0283019,0.044843,0.00813517,0.034965,0.0508475,0.03657,0.0302678,0.00687876,0.0235492,0.00729572,0.00671141,0.0216718,0.0141921,0.0254545,0.0258449,0.0184659,0.0148883,0.0326797,0.0361446,0.0166415,0.0140969,0.0235546,0.00944032,0.0326894,0.0336984,0.0231788,0.0157303,0.0220183,0.0287162,0.0430108,0.0962264,0.0203562,0.0627178,0.0273438,0.0496151,0.00860357,0.0200364,0.0168421,0.0448642,0.0155786,0.0469043,0.0312945,0.0162482,0.0429043,0.0361842,0.00681431,0.0221811,0.0193939,0.0406732,0.0043573,0.0345224,0.0433925,0.0382609,0.0380349,0.0121065,0.0570342,0.00913242,0.0163148,0.023988,0.0348558,0.0155844,0.0375587,0.0263876,0.0372493,0.0397059,0.028436,0.0178412,0.0187207,0.0151679,0.0133333,0.0519031,0.0330709,0.0349515,0.0101215,0.0161002,0.0329341,0.0227273,0.0118919,0.0173469,0.00434428,0.0656814,0.0294118,0.015896,0.0224138,0.0198676,0.0278164,0.0289855,0.0122423,0.0297791,0.0161905,0.0183486,0.0208644,0.034,0.0392157,0.0360902,0.0344311,0.0177839,0.0138696,0.0242326,0.0399386,0.0182724,0.0310219,0.0283951,0.017871,0.0277281,0.0355731,0.0405405,0.0506329,0.031941,0.0220049,0.00950988,0.0117994,0.0108002,0.0131675,0.00970874,0.00903809,0.0285714,0.0372771,0.0172228,0.0623003,0.0262238,0.026296,0.0243129,0.0309811,0.0171326,0.0428663,0.0307377,0.0348259
DB00117,0.00654372,0.0205479,0.00691244,0.0662983,0.0426136,0.0170807,0.00737101,0.0495356,0.0257143,0.0648148,0.00791557,0.0161725,0.090301,0.0192308,0.0140625,0.0122222,0.0226244,0.0482759,0.0442656,0.0225564,0.0145103,0.0245399,0.0441767,0.0254453,0.04,0.0533333,0.0294695,0.0322581,0.0296296,0.0193237,0.0272727,0.02457,0.0180556,0.0348259,0.0119863,0.0173077,0.023913,0.0151803,0.02,0.0320197,0.0220588,0.0141643,0.0172786,0.0236486,0.0232143,0.0703125,0.0143149,0.0288714,0.0434783,0.0359712,0.0168634,0.0135135,0.0574713,0.0216998,0.044586,0.0232558,0.0127688,0.0276753,0.0141844,0.00925069,0.0338028,0.0225989,0.0192061,0.0162075,0.0211268,0.0169133,0.0258621,0.00647249,0.0675105,0.0296167,0.00924499,0.0367647,0.0228758,0.0228571,0.00953895,0.0244898,0.0371747,0.0212314,0.0381679,0.00603318,0.00574053,0.00639907,0.0186916,0.0191693,0.00857633,0.0619048,0.035503,0.0189702,0.01373,0.0725806,0.0416667,0.0184615,0.0163112,0.122951,0.00784656,0.0231214,0.0102623,0.0259259,0.013986,0.0485437,0.034749,0.04329,0.025641,0.0221729,0.0466926,0.0571429,0.0125714,0.0076661,0.0330189,0.00806452,0.0264151,0.0138067,0.0187793,0.026738,0.0175953,0.0465517,0.0140351,0.0162602,0.0761421,0.0162602,0.0255754,0.00840336,0.0163934,0.0273224,0.0281125,0.0228013,0.00883978,0.0534188,0.0075188,0.00842697,0.0208955,0.029703,0.0137931,0.0320513,0.0194301,0.0295699,0.0487106,0.0193424,0.0126582,0.0263158,0.0170648,0.030888,0.0269784,0.0294118,0.0378378,0.025974,0.0412844,0.048048,0.0285088,0.0153584,0.0123457,0.00358637,0.047619,0.0184332,0.0111732,0.0327869,0.0338346,0.0257732,0.0394366,0.00902379,0.0238095,0.00973574,0.0148423,0.0238095,0.047619,0.05,0.0357143,0.0233918,0.0228426,0.015625,0.0244755,0.0306748,0.0225564,0.037037,0.022869,0.0157233,0.0163522,0.0639535,0.0383481,0.0608108,0.0352697,0.03125,0.00873786,0.0147493,0.00821596,0.0116279,0.0228571,0.0090834,0.0393939,0.0418118,0.0151261,0.0384615,0.025,0.011846,0.0129032,0.0487805,0.0194301,0.0117739,0.0152672,0.0293501
DB00118,0.0107027,0.0064,0.00787845,0.0120301,0.0155875,0.00888889,0.0130332,0.0314861,0.0206813,0.017192,0.0224033,0.00705053,0.0202532,0.00842993,0.00803571,0.0280857,0.0208105,0.00797448,0.0214724,0.0136986,0.0138355,0.00992556,0.0235131,0.0388235,0.0140845,0.0143084,0.0192893,0.00715308,0.012016,0.00728863,0.00857143,0.011274,0.0159129,0.00732064,0.0367861,0.0130522,0.0117021,0.00694444,0.0113895,0.01812,0.013369,0.0120773,0.0348205,0.0155642,0.00958773,0.0202977,0.00930714,0.14888,0.0212766,0.0131926,0.0102612,0.00961538,0.0152905,0.0155491,0.0125786,0.010101,0.00760649,0.0107212,0.00483871,0.0142027,0.0217129,0.0232198,0.0331984,0.0128088,0.0146104,0.00839454,0.0155587,0.00547445,0.0166436,0.013245,0.00901917,0.0200803,0.0101911,0.00842359,0.00864553,0.00966851,0.0133511,0.0115789,0.015873,0.00730816,0.00892857,0.0114416,0.00511945,0.0075662,0.00564972,0.0203193,0.0139319,0.0464548,0.00886263,0.0115512,0.0123648,0.00745342,0.0149489,0.0198347,0.0130031,0.00724638,0.0118519,0.00933333,0.0218729,0.00869565,0.0135501,0.015493,0.011236,0.011828,0.0121622,0.0152672,0.00960828,0.0134065,0.0145138,0.00545951,0.015873,0.0182309,0.00577201,0.0359712,0.00730816,0.0177903,0.0078637,0.0252809,0.010219,0.0218978,0.013809,0.00502513,0.020649,0.0060241,0.0123796,0.0153453,0.0108853,0.0252898,0.0126126,0.00926706,0.00982801,0.0810811,0.00986842,0.0126263,0.0259109,0.0261593,0.0217391,0.0212982,0.0207337,0.0140845,0.0141376,0.0204918,0.0135005,0.0127389,0.00900901,0.00630915,0.0231548,0.028536,0.00850159,0.0257634,0.0070922,0.00339869,0.014157,0.0126206,0.00717703,0.0110497,0.0120643,0.149215,0.0315917,0.0106383,0.0142379,0.0083612,0.0118227,0.0110429,0.00923077,0.0136364,0.0147059,0.00973236,0.0137773,0.010453,0.0104575,0.0368488,0.0107527,0.0114943,0.0125,0.0132867,0.00940439,0.0184332,0.0183599,0.0111111,0.0145078,0.0135135,0.0256583,0.0290749,0.00825688,0.0146471,0.00918836,0.0136986,0.0135468,0.0236531,0.0168856,0.0138714,0.0125523,0.012786,0.0100273,0.0123457,0.0152244,0.0178366,0.0150709,0.019958
DB00119,0.00311721,0.0153846,0.00408831,0.0679612,0.0215827,0.0141844,0.00437828,0.0281125,0.0184502,0.027972,0.00416956,0.00684932,0.029661,0.0128535,0.0107143,0.00607533,0.0307263,0.0147059,0.0116009,0.0124611,0.00531915,0.0458333,0.0290698,0.00946372,0.0315315,0.0869565,0.016129,0.0143885,0.0103627,0.00787402,0.028777,0.0276923,0.015625,0.00806452,0.00395257,0.0136364,0.00779221,0.00892857,0.0124611,0.0120482,0.0209424,0.0147601,0.0157068,0.0280374,0.0123967,0.0268817,0.00486618,0.019802,0.0199005,0.0199005,0.0196078,0.0307692,0.0412371,0.0211864,0.0519481,0.0458015,0.0028169,0.0149893,0.0344828,0.00598802,0.0106762,0.0208333,0.00991501,0.0187266,0.0508475,0.0127226,0.0130719,0.00372439,0.0240964,0.0180361,0.004914,0.0101523,0.0222222,0.0147601,0.00423012,0.0306748,0.0208333,0.0127226,0.0131868,0.00156658,0.00252845,0.00304507,0,0.0172414,0.00397614,0.0447761,0.0337079,0.0209059,0.00500626,0.136364,0.0222222,0.00813008,0.00692521,0.148936,0.00468165,0.0343511,0.00626566,0.0157068,0.00975081,0.0152672,0.0164835,0.025974,0.0397351,0.008,0.0508475,0.0408163,0.00879397,0.00456621,0.0225564,0.00556586,0.0221729,0.00961538,0.0075188,0.0100671,0.00763359,0.0135397,0.0147783,0.0060241,0.0238095,0.0121359,0.0324675,0.0277778,0.0127932,0.05,0.0116959,0.0266667,0.00484262,0.0173697,0.00447227,0.00633914,0.0156863,0.00691244,0.00561798,0.0391304,0.010043,0.0169492,0.0328467,0.0136986,0.00420168,0.00881057,0.00588235,0.0222222,0.0209205,0.0175439,0.00925926,0,0.0359712,0.027027,0.0078329,0.00986193,0.010582,0.00122287,0.0227273,0.0113636,0.0108696,0.011976,0.0105263,0.00961538,0.0177936,0.00702371,0.0125,0.0046875,0.004329,0.0195313,0.107143,0.06,0.0114504,0.0429688,0.0126582,0.00655738,0.00961538,0.012,0.0216216,0.0930233,0.0123762,0.00567537,0.0097493,0.0309278,0.0267176,0.0724638,0.00726392,0.00487805,0.00525762,0.00498339,0.00245248,0.00733753,0.0322581,0.00440917,0.0116732,0.0236967,0.0136187,0.0343348,0.00617284,0.0118153,0.00368324,0.0416667,0.010043,0.0058382,0.00518135,0.0124069
DB00120,0.00847458,0.0165289,0.00705329,0.120805,0.0460123,0.0362438,0.00753138,0.0538721,0.0776699,0.0736842,0.00873069,0.0173913,0.140684,0.0415704,0.0280528,0.0114286,0.026506,0.272727,0.123007,0.0408719,0.0200753,0.047619,0.0493274,0.0161725,0.0592593,0.0645161,0.0310559,0.0259067,0.115044,0.0220994,0.117318,0.0454545,0.0306122,0.166667,0.0125448,0.020284,0.037296,0.0451745,0.0611111,0.0314961,0.0243902,0.0607029,0.0136674,0.0413534,0.0519231,0.142857,0.0491071,0.0252101,0.114894,0.12931,0.0230496,0.0163934,0.0748299,0.0266667,0.0866142,0.0210526,0.0164722,0.031068,0.0173913,0.00947867,0.0118694,0.0264901,0.0198676,0.0152027,0.0258621,0.0508083,0.109948,0.0205479,0.158163,0.0600375,0.0134175,0.0711297,0.0830189,0.0375,0.00974026,0.0514019,0.0675105,0.0556845,0.083682,0.00816743,0.0155317,0.00649734,0.0246914,0.0772059,0.0236794,0.0260417,0.164063,0.0144928,0.0213777,0.0918367,0.0875912,0.0701754,0.0168612,0.15625,0.00802855,0.0379747,0.0117647,0.0414938,0.014359,0.225806,0.0803571,0.080402,0.0541872,0.0235294,0.0848214,0.0743243,0.026253,0.00783972,0.0722222,0.0221843,0.0401606,0.01417,0.0494506,0.025788,0.0158228,0.108779,0.0778688,0.0181818,0.100592,0.0171674,0.0714286,0.0107527,0.027027,0.0657895,0.0648148,0.0397112,0.00910125,0.106635,0.00768574,0.0191458,0.0748299,0.0143737,0.0297767,0.0422535,0.0256065,0.095092,0.05919,0.052521,0.015748,0.047619,0.0178571,0.0211864,0.0460653,0.094697,0.194245,0.03125,0.0307692,0.0521173,0.0278422,0.0160714,0.0277325,0.00482509,0.0681818,0.028777,0.0306748,0.141414,0.033195,0.021978,0.0425532,0.0126156,0.0506706,0.0218978,0.0276134,0.022508,0.102941,0.172662,0.110345,0.0451613,0.0414365,0.0340909,0.0897959,0.0367893,0.055794,0.076087,0.0590909,0.0205628,0.0371353,0.198473,0.0939597,0.0916667,0.0350109,0.0240175,0.00896414,0.0153374,0.0107527,0.0109235,0.0268456,0.0092827,0.0359477,0.0622568,0.0230088,0.0758123,0.0280374,0.0214724,0.0238095,0.0790698,0.0173797,0.0128308,0.0306452,0.0426009
