DRUGBANK_ID,DB09021,DB09026,DB09027,DB09028,DB09030,DB09031,DB09034,DB09038,DB09039,DB09040,DB09041,DB09042,DB09047,DB09048,DB09049,DB09050,DB09053,DB09054,DB09060,DB09061,DB09063,DB09065,DB09068,DB09069,DB09070,DB09071,DB09072,DB09073,DB09074,DB09075,DB09076,DB09078,DB09079,DB09080,DB09081,DB09082,DB09083,DB09084,DB09085,DB09086,DB09087,DB09089,DB09090,DB09091,DB09092,DB09093,DB09094,DB09095,DB09096,DB09097,DB09101,DB09102,DB09110,DB09114,DB09115,DB09117,DB09118,DB09119,DB09120,DB09123,DB09124,DB09125,DB09128,DB09132,DB09133,DB09134,DB09135,DB09136,DB09137,DB09138,DB09139,DB09142,DB09143,DB09144,DB09146,DB09147,DB09148,DB09149,DB09151,DB09154,DB09156,DB09158,DB09160,DB09161,DB09162,DB09164,DB09165,DB09166,DB09167,DB09183,DB09185,DB09194,DB09195,DB09197,DB09198,DB09204,DB09205,DB09209,DB09210,DB09211,DB09212,DB09213,DB09214,DB09215,DB09216,DB09218,DB09219,DB09220,DB09221,DB09223,DB09224,DB09225,DB09227,DB09229,DB09230,DB09231,DB09232,DB09235,DB09236,DB09237,DB09242,DB09244,DB09245,DB09256,DB09257,DB09262,DB09267,DB09268,DB09269,DB09272,DB09273,DB09274,DB09275,DB09277,DB09279,DB09280,DB09281,DB09282,DB09283,DB09284,DB09285,DB09286,DB09288,DB09289,DB09290,DB09291,DB09292,DB09295,DB09296,DB09297,DB09299,DB09300,DB09304,DB09313,DB09320,DB09323,DB09324,DB09327,DB09330,DB09332,DB09333,DB09338,DB09340,DB09342,DB09343,DB09345,DB09346,DB09347,DB09348,DB09350,DB09351,DB09352,DB09353,DB09357,DB09374,DB09376,DB09389,DB09394,DB09396,DB09397,DB09421,DB09425,DB09459,DB09460,DB09462,DB09473,DB09477,DB09488,DB09495,DB09496,DB09502,DB09509,DB09510,DB09513,DB09517,DB09526,DB09534,DB09543,DB09546,DB09552
DB00014,0.0223665,0.0411899,0.0258152,0.0122044,0.0191991,0.00661626,0.0292712,0.027894,0.024,0.0231381,0.0200698,0.0208993,0.012987,0.025557,0.0171809,0.0262097,0.030094,0.0285215,0.0360288,0.0217566,0.024359,0.0778098,0.026253,0.0223752,0.0122699,0.030326,0.0120361,0.0197674,0.0559006,0.0341672,0.0180879,0.021181,0.0252463,0.0342517,0.0103093,0.0379538,0.0272788,0.0329835,0.0240074,0.025974,0.00100908,0.0207641,0.0162722,0.00897756,0.0114695,0.014382,0.0148423,0.0103238,0.0143954,0.0428571,0.0238237,0.100521,0.003996,0.0138169,0.0193152,0.004,0.0194093,0.0416069,0.0375874,0.0117459,0.00838574,0.00780488,0.0328212,0.0116959,0.00980392,0.0218671,0.0180624,0.0180766,0.0185349,0.002002,0.00299401,0.339243,0.0328806,0.00913563,0.006886,0.002002,0.0182149,0.0195578,0.0166185,0.00780488,0.0206186,0.016609,0.00491642,0.00796813,0.00780488,0.0321691,0.002002,0.0171359,0.025641,0.017359,0.0253054,0.018096,0.0197889,0.0211685,0.0527927,0.0164577,0.0171674,0.0157362,0.0230326,0.0236735,0.0567246,0.0386473,0.0181818,0.0189546,0.0277778,0.0213115,0.0349484,0.0210046,0.0708295,0.0241477,0.0295749,0.0219629,0.020436,0.0240783,0.0226337,0.023145,0.0168129,0.0217933,0.0265756,0.0248175,0.0128755,0.0250447,0.0214041,0.011657,0.0143266,0.0197935,0.0113914,0.0213523,0.0206897,0.0539311,0.00935252,0.0113461,0.00869565,0.005,0.030401,0.0177936,0.00197433,0.0119149,0.0092437,0.0161565,0.0208333,0.0256849,0.0232775,0.0276172,0.0484085,0.022567,0.0784656,0.021843,0.122264,0.0705829,0.02477,0.0218156,0.0241546,0.0155885,0.0519386,0.0504018,0.0262726,0.011657,0.0294118,0.0305029,0.0201225,0.0297366,0.0373514,0.0222032,0.0173554,0.0215962,0.0119966,0.0132392,0.011022,0.0140264,0.0317604,0.043956,0,0.0181644,0.0270406,0.0189189,0.0130238,0.00202224,0.0241667,0,0.334576,0.0116392,0.0079602,0.00303644,0.00606061,0.0213358,0.112389,0.0222046,0.0213953,0.0237877,0.00772201,0.00588235,0.00201613,0.00202224,0.006886,0.0213198,0.0197183,0.0193548,0.0169332,0.0291345
DB00035,0.0173042,0.0410557,0.0179641,0.0148221,0.0163079,0.00525624,0.0281792,0.0235397,0.0211982,0.0191956,0.0151869,0.0162665,0.0128913,0.016881,0.0136399,0.028436,0.0378671,0.0222997,0.0463158,0.0221753,0.0172414,0.113594,0.0227273,0.0206897,0.0113485,0.0163148,0.0157593,0.0196353,0.0397295,0.0318047,0.0327869,0.0157356,0.028636,0.034188,0.0103806,0.0323276,0.0264026,0.0305927,0.0371795,0.0267516,0.00144718,0.0242558,0.0093985,0.0087822,0.01,0.0118925,0.00978916,0.00706522,0.027137,0.0300752,0.012848,0.117647,0.00570613,0.0139211,0.0105634,0.00142248,0.0133929,0.0331839,0.0472255,0.0120558,0.00806952,0.00964187,0.0216638,0.0165289,0.00969697,0.0280899,0.0239651,0.0174472,0.0190931,0.00286123,0.0042735,0.229242,0.0241503,0.0070922,0.00395257,0.00142857,0.0212235,0.0192744,0.0146654,0.00964187,0.0154321,0.0121212,0.00277778,0.00140647,0.00964187,0.0274657,0.00142857,0.00888889,0.0202117,0.00978916,0.0186263,0.0226337,0.0238291,0.0237288,0.0642928,0.0204708,0.0137457,0.0117499,0.0351351,0.0269107,0.0754717,0.0487145,0.0293772,0.00820793,0.0165563,0.0139335,0.0308325,0.0276382,0.0303398,0.0214669,0.0369427,0.0162393,0.0327586,0.0172579,0.0302768,0.0361757,0.0244131,0.0299539,0.015444,0.0184502,0.010333,0.0215983,0.0252583,0.0121681,0.00927152,0.0290698,0.0107181,0.025393,0.0439716,0.0500397,0.00638686,0.0085003,0.0108696,0.0042735,0.0245642,0.0150538,0.00140056,0.0113766,0.00895857,0.0275545,0.0189243,0.0333717,0.0296392,0.0268562,0.0239808,0.0304659,0.104953,0.0152672,0.150194,0.0555841,0.0277529,0.026738,0.0171821,0.0276639,0.0735849,0.0715631,0.0314875,0.0121681,0.0150376,0.0106383,0.0164319,0.027027,0.0301676,0.0204778,0.0185996,0.0260417,0.0126437,0.0119332,0.0128571,0.00978261,0.0371747,0.0582386,0.00289436,0.0296097,0.0174317,0.0297398,0.0143052,0.00290276,0.0368304,0.00289436,0.284904,0.0164159,0.0113475,0.00436047,0.00578035,0.0152091,0.164234,0.026999,0.0230769,0.0276035,0.00813008,0.00833333,0.00434153,0.00290276,0.00395257,0.0306569,0.0213523,0.0176768,0.0399467,0.0344432
DB00091,0.00902708,0.0392157,0.0243424,0.0121547,0.0218927,0.00615385,0.0170543,0.0172249,0.0183861,0.0110775,0.00664011,0.0126476,0.0118343,0.0131694,0.00606061,0.0297845,0.0106645,0.0164918,0.0339578,0.0166074,0.0110733,0.0544218,0.00918484,0.0117188,0.0173913,0.0171674,0.0118443,0.0105342,0.0209854,0.0371567,0.00652742,0.00768574,0.0203417,0.0176899,0.00923483,0.0131579,0.0188849,0.00939457,0.0189781,0.0101744,0.00172414,0.0111248,0.0104932,0.0106583,0.0131712,0.0131723,0.0190555,0.0163361,0.00623053,0.0190736,0.0116009,0.0810537,0.00507614,0.0132802,0.00401606,0.00508475,0.0101394,0.0136319,0.0237467,0.0108992,0.00933956,0.0113821,0.00754717,0.0178571,0.0112045,0.0255102,0.0221948,0.0111562,0.0220083,0.00340136,0.00677966,0.0459866,0.0167158,0.011846,0.0123043,0.00169779,0.01,0.00896287,0.00606061,0.0113821,0.0233645,0.00474834,0.00493421,0.0033389,0.0113821,0.0303907,0.00169779,0.00481928,0.0106496,0.00490196,0.010582,0.0126147,0.0133929,0.0114504,0.0265957,0.0125714,0.0197628,0.010101,0.0266458,0.0433168,0.0247934,0.0262751,0.0159363,0.00590406,0.00997506,0.00967352,0.00904977,0.0114449,0.017931,0.00979432,0.0203193,0.00747664,0.0139925,0.0127932,0.0159925,0.0139276,0.0134436,0.0140148,0.0129171,0.0122324,0.0065445,0.0100386,0.0195567,0.0075188,0.00618238,0.0078125,0.0171149,0.00820793,0.012966,0.0350427,0.0071066,0.0110894,0.0111821,0.00507614,0.0111206,0.00772201,0.00165837,0.0117035,0.0115237,0.00900901,0.00996678,0.0115681,0.0238095,0.0153715,0.011236,0.0146484,0.0416141,0.00742115,0.101331,0.0520607,0.0196657,0.018591,0.0103578,0.0194286,0.066459,0.0653527,0.0383663,0.0075188,0.011782,0.00479042,0.0147849,0.0177891,0.0278834,0.011583,0.013597,0.0104478,0.0185185,0.0123626,0.0101351,0.00738916,0.0196629,0.0160256,0,0.021875,0.00613497,0.0169492,0.0154753,0.00346021,0.0212235,0,0.114629,0.0177134,0.0238095,0.00519931,0.00862069,0.00290698,0.0736041,0.0126874,0.011782,0.0157819,0.0209677,0.00654664,0.00171821,0.00172712,0.0123043,0.00506757,0.0107212,0.00870827,0.00903614,0.0154242
DB00093,0.0185728,0.0410095,0.0169166,0.0160085,0.0143639,0.00729927,0.0282227,0.0157116,0.0197433,0.0176125,0.0127551,0.0147662,0.0115607,0.0179641,0.009996,0.028483,0.0359477,0.0235294,0.0490868,0.0217391,0.0174709,0.122122,0.0223464,0.018797,0.011236,0.0154799,0.0160256,0.0199704,0.0377358,0.0320563,0.0346154,0.0116473,0.0246227,0.0232089,0.0113636,0.0243619,0.0281442,0.0329557,0.0280112,0.0152778,0.00162338,0.0264423,0.0101112,0.00856793,0.00974659,0.00803428,0.00876494,0.00679502,0.0302115,0.0284192,0.0120482,0.120935,0.00478469,0.0165394,0.00898588,0.00159236,0.0109223,0.0355769,0.037037,0.011984,0.00846354,0.00920245,0.0203327,0.0153139,0.00797872,0.0294118,0.0224586,0.013739,0.0169713,0.00320513,0.00318471,0.209586,0.0209924,0.00759734,0.00319829,0.0016,0.0164159,0.0147783,0.00879765,0.00920245,0.0144605,0.00922509,0.00310078,0.00157233,0.00920245,0.0260631,0.0016,0.00941176,0.0217842,0.00796178,0.0191083,0.0245262,0.025394,0.0259259,0.0470711,0.0199115,0.0150376,0.0103806,0.0328849,0.0316901,0.0540541,0.0309278,0.029563,0.00865177,0.0156062,0.0127907,0.0186608,0.0276625,0.0361446,0.0191022,0.0335664,0.0154968,0.035023,0.018595,0.0314233,0.038674,0.0262626,0.0317848,0.0166493,0.0208333,0.00877193,0.0205011,0.0263488,0.013269,0.00585652,0.0318471,0.011655,0.0197889,0.0458861,0.0523207,0.00685602,0.00762389,0.00904977,0.00318471,0.0183946,0.0128399,0.00156495,0.0124378,0.00977995,0.0288582,0.0204521,0.0313283,0.0254958,0.0242475,0.0255102,0.0306807,0.0681537,0.0163043,0.155925,0.0617947,0.0297505,0.0276718,0.0183655,0.0242826,0.0726539,0.0726539,0.0318396,0.013269,0.0158501,0.0115607,0.0154044,0.0269939,0.0279126,0.0198511,0.0178359,0.02149,0.0112923,0.0104575,0.0144,0.0106509,0.0269542,0.0307692,0.00324675,0.02526,0.0169903,0.0299728,0.0143472,0.00162602,0.0401949,0.00324675,0.287454,0.0151976,0.00949367,0.00489396,0.00485437,0.0168067,0.17757,0.0223714,0.0183099,0.0233838,0.00753012,0.00930233,0.00161812,0.00325733,0.00319829,0.0128411,0.0170616,0.0124654,0.033675,0.0273632
DB00104,0.0289017,0.0550363,0.0167491,0.0145228,0.0195946,0.0084507,0.0155211,0.0340074,0.0271581,0.0181471,0.0237204,0.0152733,0.0132911,0.0218487,0.0118953,0.0230443,0.0237342,0.037308,0.0172228,0.0291153,0.0271382,0.110358,0.0284153,0.02442,0.0138313,0.0337769,0.0138249,0.0181159,0.0516474,0.0314176,0.0347826,0.0213816,0.0249221,0.0286845,0.0134804,0.0448276,0.0222412,0.0478615,0.0215054,0.0243572,0.00155763,0.031653,0.0178749,0.00965018,0.0114286,0.0122016,0.0237718,0.0129141,0.0290698,0.0468612,0.0331825,0.0473098,0.00613497,0.0135135,0.0239596,0.00460123,0.02019,0.0555024,0.0345679,0.0117801,0.00832266,0.00884956,0.0319635,0.0102639,0.0129199,0.0200236,0.0194508,0.0153404,0.0202788,0.00307692,0.00613497,0.46868,0.0281426,0.0111628,0.0136268,0.0015361,0.0171958,0.0155317,0.0153551,0.00884956,0.0151515,0.017257,0.00447761,0.00302572,0.00884956,0.0389262,0.0015361,0.0186191,0.0358607,0.0165224,0.0325,0.0172228,0.0213311,0.0214541,0.0405268,0.0193548,0.0170316,0.013299,0.0112835,0.0390356,0.0522193,0.034188,0.0324594,0.0207736,0.0380952,0.0263158,0.0313514,0.0226064,0.038961,0.0205416,0.0254692,0.0233393,0.032345,0.0295015,0.0260557,0.0340502,0.026601,0.027027,0.0287179,0.0322896,0.00972054,0.0293013,0.0230303,0.0140515,0.0185714,0.0295567,0.0101695,0.0204342,0.0440729,0.0529363,0.00861244,0.0100251,0.00870827,0.00768049,0.0280992,0.0178704,0.00150376,0.00961538,0.00590319,0.0254545,0.0209644,0.0192077,0.0217984,0.0296296,0.0529915,0.0280112,0.0660264,0.025916,0.0507849,0.0427083,0.0319249,0.0327715,0.0299456,0.0148936,0.0501446,0.0491329,0.0134983,0.0140515,0.0301291,0.0416185,0.02125,0.0372596,0.045509,0.0216867,0.0126292,0.0165062,0.0121655,0.0178344,0.00917431,0.0161663,0.0287206,0.038806,0.00311526,0.0243205,0.026538,0.0222222,0.0126582,0.003125,0.0377358,0.00311526,0.0950455,0.0101892,0.0215385,0.00469484,0.0109375,0.0315501,0.0595099,0.0195228,0.017663,0.0239362,0.0220588,0.00445104,0.00311042,0.003125,0.0136268,0.0138889,0.0185357,0.0215924,0.0252101,0.0203593
DB00116,0.018648,0.0378788,0.0151639,0.0234987,0.0225505,0.00578035,0.019879,0.0253304,0.0260973,0.019883,0.0212072,0.0229665,0.021045,0.0159046,0.00640205,0.0289456,0.0318949,0.0320405,0.0245566,0.0269122,0.0232784,0.0472527,0.0163265,0.0189573,0.0127389,0.0238394,0.0219298,0.0297619,0.0345912,0.0453721,0.0191388,0.0284593,0.0398517,0.039312,0.0160514,0.031746,0.0162437,0.0170524,0.0990291,0.0255009,0.00223214,0.0238806,0.0134146,0.0102389,0.0211765,0.0112094,0.0147874,0.00814026,0.0321285,0.0185185,0.0217202,0.0564972,0.00873362,0.0193861,0.0164474,0.00217391,0.0199386,0.0179171,0.0420712,0.015015,0.0102414,0.0144928,0.0229508,0.0227273,0.0243056,0.037037,0.0325926,0.0273159,0.0286195,0.00438596,0.00653595,0.0546654,0.0464037,0.0124717,0.00520156,0.00218818,0.0416667,0.0396197,0.0310263,0.0144928,0.0205761,0.0220751,0.00419287,0.00213675,0.0144928,0.0375671,0.00218818,0.0117541,0.0149068,0.0242537,0.0243112,0.0203804,0.0203459,0.0231481,0.0360697,0.04,0.0158228,0.00603248,0.0234834,0.0304348,0.0606586,0.0493097,0.0377049,0.0123355,0.0335366,0.0353461,0.0326087,0.0473588,0.0358974,0.0309633,0.0733083,0.0150215,0.0235799,0.0212235,0.0226537,0.0234542,0.0216867,0.0176089,0.0188917,0.0213523,0.0175719,0.0226087,0.0220126,0.0212766,0.0196464,0.0255591,0.0130246,0.0324232,0.0357143,0.0345158,0.0189573,0.0121342,0.0203666,0.00653595,0.0365252,0.0271454,0.00212314,0.0125392,0.00920245,0.0251572,0.0331126,0.0598705,0.0510397,0.0282101,0.0338645,0.0248588,0.075969,0.0269107,0.0488889,0.0319635,0.0284091,0.0224972,0.0140086,0.027027,0.03708,0.0322953,0.020202,0.0212766,0.0163666,0.01,0.0297521,0.056872,0.0430108,0.0414013,0.0268657,0.0283019,0.0208,0.0254237,0.0196937,0.0117994,0.047619,0.0414938,0,0.0275591,0.0100469,0.027972,0.0171429,0.00448431,0.0223547,0,0.0608592,0.0224949,0.0217391,0.00674157,0.0111607,0.0201097,0.0609212,0.0404463,0.0611855,0.0378378,0.0121212,0.00625,0.00445434,0.00448431,0.00520156,0.0334821,0.0295791,0.0445269,0.0286807,0.028125
DB00117,0.0152381,0.0433839,0.0094518,0.0207373,0.0177638,0.0111732,0.0120627,0.0172414,0.0214425,0.0191939,0.0251799,0.0167598,0.0104265,0.0133929,0.00598504,0.0131926,0.0147059,0.0196305,0.0301508,0.0322581,0.017094,0.0390492,0.00995025,0.0201342,0.0119565,0.0259179,0.0504202,0.0128056,0.027027,0.0201258,0.024055,0.0143472,0.0129702,0.0285132,0.020979,0.0331492,0.0248447,0.0143737,0.0273973,0.0373832,0.00934579,0.0176991,0.0165975,0.0079646,0.0173745,0.00955882,0.0188425,0.00954654,0.0297619,0.0204403,0.0158151,0.03125,0.0254237,0.024735,0.0259259,0.00840336,0.0188679,0.030853,0.0376712,0.011,0.00775194,0.041958,0.0136286,0.0547945,0.0246914,0.0247678,0.0200573,0.00963391,0.0384615,0.0173913,0.0254237,0.0471063,0.02,0.0147059,0.00934579,0.00862069,0.0173913,0.0227273,0.0116054,0.041958,0.0254453,0.0138648,0.00729927,0.00787402,0.041958,0.0528634,0.00862069,0.00907912,0.012766,0.00664894,0.0210526,0.0173697,0.0153374,0.0320513,0.0468085,0.0273632,0.0273038,0.00605727,0.04,0.0451977,0.097166,0.104046,0.0428571,0.00678733,0.0243161,0.0284091,0.0169903,0.0493274,0.373057,0.0108696,0.040724,0.00665557,0.0182421,0.0192308,0.0167504,0.0180921,0.0160321,0.0133869,0.0173913,0.0196078,0.0102389,0.0108959,0.03,0.0247678,0.0470588,0.0308219,0.0141243,0.0352941,0.0780142,0.0438472,0.0156556,0.00937207,0.0526316,0.0168067,0.0143062,0.0121655,0.00769231,0.0234899,0.0192926,0.0163399,0.0185615,0.0261438,0.0336538,0.0170455,0.0402985,0.016158,0.0568862,0.0149007,0.0203046,0.0103306,0.0235935,0.0234234,0.010101,0.0194647,0.0278293,0.0202578,0.0397727,0.0247678,0.00895857,0.0110497,0.0405904,0.0379747,0.0696203,0.0228758,0.0205882,0.02,0.0206186,0.03125,0.0416667,0.0176991,0.0368852,0.118056,0,0.0462428,0.00430293,0.0248963,0.0123043,0.0190476,0.0298507,0,0.151261,0.0529801,0.0840336,0.0288462,0.037037,0.0235849,0.0536723,0.0253165,0.0338164,0.0352423,0.038961,0.0142857,0.0185185,0.0190476,0.00934579,0.042735,0.0198915,0.0325581,0.0368421,0.02589
DB00118,0.011988,0.0267094,0.00925926,0.0109529,0.021785,0.00916031,0.0122794,0.0418695,0.0172239,0.0140421,0.00790514,0.0151261,0.020462,0.0104439,0.00685484,0.0161893,0.0616967,0.0302343,0.0206422,0.0188679,0.0170358,0.0186567,0.00681818,0.0103093,0.0121951,0.0170394,0.0151007,0.02118,0.0199275,0.0189424,0.00777202,0.017138,0.0088,0.0154639,0.0104712,0.0154578,0.011535,0.0177638,0.0114778,0.0100719,0.00341297,0.0110294,0.0125261,0.0131414,0.0360082,0.00816104,0.0189456,0.00865052,0.00771605,0.0116487,0.021756,0.0189753,0.00670017,0.0158311,0.0174731,0.00840336,0.0113208,0.0155039,0.0142487,0.0108475,0.00929615,0.0128824,0.00749766,0.0144,0.00969529,0.01375,0.0145631,0.00702106,0.0121457,0.00505051,0.00670017,0.0211039,0.018591,0.057377,0.0422857,0.00505051,0.00847458,0.0127389,0.0080402,0.0128824,0.0149425,0.0123574,0.00651466,0.00495868,0.0128824,0.0155367,0.00505051,0.00882117,0.00631579,0.00732899,0.0144737,0.0125142,0.0151111,0.00880503,0.022082,0.0159272,0.0142857,0.0078637,0.00914634,0.030303,0.0231608,0.0166667,0.0117955,0.00809419,0.00988875,0.0169082,0.00784753,0.0142045,0.0275862,0.0107108,0.0142857,0.00649351,0.0139018,0.0116279,0.0139925,0.0138376,0.0112705,0.00897227,0.010661,0.0121457,0.0157068,0.0130971,0.015444,0.0214106,0.00765697,0.0276316,0.0108434,0.0150068,0.00958466,0.0201005,0.0373832,0.0136719,0.0126582,0.00670017,0.0110544,0.0100077,0.00493421,0.0115979,0.0191816,0.0128041,0.0154696,0.0101781,0.0101744,0.0092827,0.0279476,0.010628,0.0183374,0.0139147,0.0169014,0.0140625,0.14978,0.027451,0.00558659,0.0101124,0.0107527,0.0137255,0.0119617,0.0214106,0.0161884,0.00954654,0.0146471,0.0163522,0.0199501,0.0140665,0.00608273,0.00884956,0.00909091,0.0108696,0.0100167,0.00855746,0.0152355,0.0158479,0,0.0169231,0.00549451,0.0111266,0.014652,0.0034188,0.0110294,0,0.0188305,0.0142857,0.0183946,0.010327,0.00851789,0.0175182,0.0203349,0.0114286,0.0101892,0.015625,0.0289389,0.00647249,0.00340136,0.0034188,0.0422857,0.00500835,0.0135922,0.0115274,0.00744048,0.0127065
DB00119,0.00446429,0.0127226,0.00342131,0.00558659,0.00791855,0.0208333,0.00934579,0.0039604,0.00915332,0.00674157,0.01,0.00938967,0.00924025,0.0101351,0.00207254,0.00849057,0.00595238,0.00376412,0.0123839,0.0168919,0.00637959,0.00761905,0.009375,0.00913242,0.0059312,0.0103093,0.105263,0.0115681,0.0125899,0.00970874,0.00938967,0.00970874,0.0130624,0.0144231,0.0502513,0.0104167,0.0069808,0.00488998,0.0441176,0.0296296,0.0416667,0.0234375,0.00493827,0.00475737,0.00909091,0.00702576,0.0104948,0.0042337,0.0588235,0.00891266,0.0134771,0.00988142,0.0555556,0.0197044,0.0157068,0.0277778,0.012605,0.0125261,0.0280374,0.00650759,0.00842993,0.0645161,0.00392157,0.0923077,0.0779221,0.0247934,0.0340909,0.00915332,0.0446927,0.030303,0.0555556,0.0101744,0.014862,0.012959,0.00287356,0.030303,0.0134228,0.00869565,0.0114943,0.0645161,0.0289389,0.0141414,0.0185185,0.0227273,0.0645161,0.0469799,0.030303,0.00578871,0.00769231,0.00597015,0.00970874,0.00925926,0.0017301,0.0127119,0.00987654,0.0216718,0.0283019,0.00172315,0.0531915,0.025,0.038674,0.0693069,0.045,0.00373134,0.0452675,0.0410448,0.0151057,0.0342466,0.0167598,0.00635593,0.0425532,0.00578035,0.0133588,0.0207254,0.0135397,0.0132325,0.0167866,0.0104948,0.0185185,0.0162791,0.0142857,0.00400534,0.0272727,0.00813008,0.043956,0.0234742,0.0184502,0.0168539,0.0952381,0.0170807,0.00692841,0.0070922,0.084507,0.0555556,0.00805153,0.0149051,0.0212766,0.0183486,0.012987,0.0133333,0.014245,0.0221239,0.047619,0.0111821,0.00986842,0.00835073,0.0305344,0.00952381,0.00775194,0.00508351,0.00838574,0.0104167,0.00583658,0.037037,0.0150862,0.00856531,0.0253623,0.00813008,0.00615006,0.0143369,0.0364583,0.0381356,0.0282258,0.0267857,0.00763359,0.0168067,0.0594059,0.0710059,0.0769231,0.00769231,0.0179641,0.0540541,0,0.0537634,0.00277521,0.025,0.00611995,0.0909091,0.0155039,0,0.00649351,0.0857143,0.15,0.142857,0.0357143,0.0075188,0.024735,0.028754,0.048,0.027027,0.0266667,0.0172414,0.0384615,0.0434783,0.00287356,0.0833333,0.0147679,0.0692308,0.00884956,0.00862069
DB00120,0.0283976,0.0606061,0.00812231,0.0321782,0.0226537,0.0130719,0.0149813,0.0291971,0.0289256,0.0222672,0.0443548,0.0188679,0.01069,0.0202492,0.00810127,0.0125899,0.0338505,0.0288115,0.0322581,0.0376812,0.0222883,0.0752294,0.0326087,0.0334572,0.0123043,0.0345622,0.0645161,0.0144231,0.0420168,0.0221354,0.110204,0.0179372,0.0328317,0.043573,0.0230769,0.0545455,0.02589,0.0588235,0.0585106,0.0710383,0.0123457,0.0704698,0.0175439,0.00815217,0.01417,0.0112613,0.0209497,0.00974817,0.15748,0.0348837,0.0240506,0.0289855,0.0326087,0.0272374,0.0371901,0.0107527,0.0347222,0.0627451,0.0613027,0.0112936,0.00795229,0.0512821,0.021544,0.0666667,0.0276498,0.026936,0.0216718,0.0204918,0.042735,0.0224719,0.0326087,0.0882779,0.0288462,0.015444,0.00995025,0.0111111,0.0452261,0.0321429,0.0184426,0.0512821,0.0244565,0.020073,0.00900901,0.00990099,0.0512821,0.0812183,0.0111111,0.0162162,0.0344828,0.011065,0.0474308,0.0350404,0.0258065,0.0459364,0.0663616,0.032,0.0299625,0.00839866,0.0469799,0.0487805,0.15566,0.178571,0.112971,0.0117096,0.047138,0.037037,0.0424403,0.0666667,0.0963303,0.0191571,0.0736842,0.021164,0.0556553,0.0344037,0.044964,0.0551601,0.0502183,0.042796,0.0327103,0.0334728,0.00746269,0.0163317,0.0599251,0.0234899,0.0410959,0.0869565,0.0152439,0.0720721,0.326316,0.0626866,0.0123203,0.00960615,0.0634921,0.0215054,0.0255255,0.0202532,0.00961538,0.021978,0.0139373,0.0714286,0.0325,0.0472727,0.0677966,0.0298507,0.0338983,0.0465116,0.123711,0.028021,0.0303571,0.0126493,0.0507813,0.0544747,0.0268336,0.0207792,0.0709939,0.0623742,0.0429448,0.0234899,0.013905,0.030303,0.0406504,0.0633803,0.0758621,0.0398551,0.0126183,0.0532544,0.0226415,0.0347826,0.0531915,0.0191693,0.0707547,0.227273,0,0.0544218,0.0151246,0.0473934,0.0126728,0.0253165,0.103806,0,0.0419162,0.064,0.107527,0.0384615,0.0487805,0.0670391,0.126623,0.0440771,0.0681818,0.0663265,0.046875,0.0175439,0.0243902,0.0253165,0.00995025,0.116279,0.0306513,0.0594595,0.103226,0.0467626
