DRUGBANK_ID,DB00327,DB00328,DB00330,DB00331,DB00332,DB00333,DB00334,DB00335,DB00336,DB00337,DB00338,DB00339,DB00340,DB00341,DB00343,DB00344,DB00345,DB00346,DB00347,DB00348,DB00349,DB00350,DB00351,DB00352,DB00353,DB00354,DB00355,DB00356,DB00357,DB00358,DB00359,DB00360,DB00361,DB00362,DB00363,DB00366,DB00367,DB00368,DB00369,DB00370,DB00371,DB00373,DB00374,DB00375,DB00376,DB00377,DB00378,DB00379,DB00380,DB00381,DB00383,DB00384,DB00385,DB00387,DB00388,DB00389,DB00390,DB00391,DB00392,DB00393,DB00394,DB00395,DB00396,DB00397,DB00398,DB00399,DB00400,DB00401,DB00402,DB00403,DB00404,DB00405,DB00406,DB00408,DB00409,DB00410,DB00411,DB00412,DB00413,DB00415,DB00417,DB00418,DB00419,DB00420,DB00421,DB00422,DB00423,DB00424,DB00425,DB00426,DB00427,DB00428,DB00429,DB00430,DB00431,DB00432,DB00433,DB00434,DB00436,DB00437,DB00438,DB00440,DB00441,DB00442,DB00443,DB00444,DB00445,DB00446,DB00448,DB00449,DB00450,DB00451,DB00452,DB00453,DB00454,DB00455,DB00456,DB00457,DB00458,DB00459,DB00460,DB00461,DB00462,DB00464,DB00465,DB00467,DB00468,DB00469,DB00470,DB00471,DB00472,DB00473,DB00474,DB00475,DB00476,DB00477,DB00478,DB00479,DB00480,DB00481,DB00482,DB00483,DB00484,DB00485,DB00486,DB00487,DB00488,DB00489,DB00490,DB00491,DB00492,DB00493,DB00494,DB00495,DB00496,DB00497,DB00498,DB00499,DB00500,DB00501,DB00502,DB00503,DB00504,DB00507,DB00508,DB00509,DB00511,DB00512,DB00513,DB00514,DB00517,DB00518,DB00519,DB00520,DB00521,DB00523,DB00524,DB00525,DB00527,DB00528,DB00529,DB00530,DB00531,DB00534,DB00535,DB00536,DB00537,DB00538,DB00539,DB00540,DB00541,DB00542,DB00543,DB00544,DB00545,DB00546,DB00547,DB00548,DB00549,DB00550
DB00014,0.0229469,0.0240385,0.0118694,0.00894632,0.0271382,0.0238095,0.0215545,0.0354809,0.0144796,0.0402204,0.0219178,0.0134357,0.028396,0.0331299,0.0328198,0.0272277,0.023855,0.0339233,0.0124283,0.0219334,0.0216383,0.0148601,0.00908632,0.0130208,0.078555,0.0349829,0.033675,0.0182927,0.026178,0.0252101,0.0194085,0.015444,0.0181774,0.0871321,0.0244063,0.0244969,0.0130238,0.024186,0.0146932,0.0338879,0.0126459,0.0187075,0.0367401,0.00398406,0.0215703,0.032491,0.0122426,0.0259117,0.0193548,0.0248175,0.0344828,0.0140845,0.0236256,0.0215889,0.0187617,0.00825688,0.00830696,0.0356295,0.0274859,0.0165913,0.0100587,0.0209125,0.0128563,0.0174588,0.0215219,0.00837989,0.0131004,0.026616,0.0225423,0.362722,0.0174966,0.0273128,0.0143756,0.0236998,0.034202,0.0160467,0.0109019,0.0605307,0.0199833,0.0503235,0.0518627,0.0144014,0.0177936,0.0263591,0.00865209,0.0263158,0.0302475,0.0294613,0.0178571,0.0166403,0.0228814,0.0180568,0.0147541,0.0449501,0.000997009,0.0107444,0.0250522,0.0221519,0.0283636,0.0133097,0.0299712,0.0176322,0.0131988,0.0144832,0.0101243,0.0105965,0.0178227,0.0354545,0.0351506,0.0234114,0.037422,0.0263158,0.00640569,0.0159645,0.0205357,0.027326,0.0343008,0.0214133,0.0341667,0.0108605,0.0150408,0.0260417,0.0218045,0.0141243,0.0215716,0.013468,0.0243309,0.0166205,0.0202293,0.0352423,0.025916,0.027248,0.0123153,0.0197513,0.0373541,0.0258435,0.00756144,0.0306268,0.0660728,0.0264026,0.0141844,0.020165,0.0176516,0.0418462,0.0243742,0.012786,0.00494071,0.0242537,0.0221843,0.0143885,0.0431095,0.0277094,0.0186916,0.0113293,0.0314327,0.0178904,0.0246479,0.0234783,0.0205128,0.0188172,0.024369,0.065678,0.0295287,0.0236593,0.0259649,0.0263158,0.00829056,0.052385,0.0129225,0.0266894,0.014978,0.0234375,0.0612833,0.107394,0.0358015,0.0128425,0.023731,0.0253968,0.0370931,0.0240623,0.005005,0.0160279,0.00925926,0.014549,0.0267686,0.00405269,0.013986,0.0160075,0.0231164,0.0272502,0.0185321,0.0543872,0.0238411,0.00666667,0.0148423,0.0184818,0.0115496,0.0119522,0.0307425,0.012975
DB00035,0.0200273,0.0170794,0.0140252,0.0170697,0.0326442,0.035443,0.015261,0.043871,0.0186104,0.043364,0.0101695,0.0120482,0.023622,0.0498221,0.0307054,0.0282916,0.0460081,0.0455408,0.00796813,0.022412,0.028169,0.0189349,0.00771056,0.00463499,0.0299674,0.0494253,0.0334572,0.0116414,0.0330189,0.0210526,0.0242347,0.016016,0.00644995,0.106145,0.0186992,0.0271226,0.0143052,0.0269231,0.0139211,0.0283582,0.0109141,0.0158371,0.0220408,0.00854701,0.0351288,0.0290698,0.0126667,0.0145119,0.0228426,0.0184502,0.0388248,0.0221239,0.016129,0.03517,0.027451,0.0075662,0.00626398,0.0423992,0.0221053,0.0174757,0.00667939,0.0197628,0.0134048,0.0302613,0.0178042,0.00642674,0.00914634,0.0164569,0.0230238,0.246377,0.0184874,0.0334129,0.0184275,0.0170178,0.039657,0.0148561,0.011236,0.0758242,0.0220994,0.0670956,0.0674157,0.0147239,0.0205562,0.0227027,0.00789474,0.0444178,0.0223325,0.0382452,0.0190217,0.0123584,0.0271801,0.0184332,0.0151515,0.0504313,0.00142248,0.00792864,0.021777,0.0163934,0.0509434,0.00477327,0.0319223,0.00996678,0.0120846,0.00894309,0.00744285,0.00752879,0.0105909,0.0409429,0.0106101,0.0209945,0.0257069,0.0283688,0.00450857,0.0137475,0.0305623,0.0232,0.0427632,0.0198377,0.0284153,0.00775194,0.00782014,0.0255814,0.0271581,0.0104031,0.0342742,0.0151643,0.0183959,0.0156522,0.0150628,0.0306513,0.041769,0.0413534,0.0130293,0.0233863,0.0258193,0.0226449,0.00524934,0.0305481,0.0676692,0.0244898,0.0154321,0.011194,0.013834,0.0403286,0.021987,0.012605,0.00420168,0.0310078,0.0262857,0.017199,0.057554,0.0316503,0.01812,0.00775946,0.0354147,0.0146077,0.0273484,0.0209546,0.0264064,0.0170109,0.0317647,0.0882088,0.028552,0.0142276,0.0219877,0.0283688,0.00625,0.0549077,0.0184136,0.023761,0.0167064,0.0191726,0.0811808,0.135193,0.0252898,0.0126147,0.0186992,0.0216272,0.0239234,0.029623,0.00715308,0.0122378,0.0141207,0.0233196,0.0330969,0.00875912,0.0164835,0.025,0.0346821,0.021645,0.00675149,0.0587156,0.0196399,0.00531209,0.0192555,0.0196883,0.00895857,0.0170455,0.0207325,0.0114796
DB00091,0.0118765,0.00840336,0.0183028,0.0134228,0.0194647,0.0276163,0.0105171,0.0249633,0.00995733,0.0372191,0.0055814,0.00624025,0.0153005,0.0184211,0.0207581,0.0121359,0.0168971,0.024819,0.015674,0.0119474,0.0178771,0.00942126,0.00953592,0.00265252,0.0308555,0.0151899,0.0559072,0.00397351,0.0159363,0.0164093,0.00727802,0.0296128,0.00610565,0.195617,0.0106195,0.0106383,0.0154753,0.0132159,0.00925926,0.0168539,0.00961538,0.0154839,0.0178412,0.00336134,0.0104575,0.0211268,0.0136789,0.0123077,0.0296296,0.0122324,0.022093,0.00246609,0.0210643,0.0104712,0.0165663,0.010279,0.0113529,0.0181612,0.0177515,0.012973,0.0101061,0.027907,0.0130152,0.0224359,0.00879121,0.00598802,0.00999167,0.0151351,0.0183333,0.0612726,0.00456204,0.0161507,0.0112676,0.00881834,0.0189798,0.0239833,0.00827815,0.029656,0.0124378,0.0703364,0.0663212,0.021398,0.0280505,0.0121212,0.00782123,0.0242915,0.0142248,0.0278481,0.0160321,0.00925926,0.00887199,0.0403768,0.0389447,0.048433,0.00508475,0.0145577,0.0095057,0.0114811,0.0131313,0.00412088,0.0353649,0.00628141,0.0136054,0.016187,0.0107649,0.0102708,0.0149076,0.045977,0.00584795,0.01625,0.00929368,0.0174263,0.012109,0.014571,0.0152566,0.0121317,0.0432822,0.0119048,0.013431,0.00883838,0.00618876,0.0104849,0.0193548,0.0183486,0.013289,0.0120259,0.0175859,0.0124521,0.0119376,0.0114754,0.0123626,0.0183876,0.0236613,0.00717213,0.00985761,0.00992064,0.00924499,0.0380762,0.0427263,0.00704225,0.00458716,0.0071736,0.00549451,0.049959,0.0150843,0.012963,0.01,0.0253731,0.0181113,0.0257511,0.0502959,0.0388109,0.0180879,0.0119956,0.010101,0.00913441,0.00938338,0.0226969,0.0116279,0.00973574,0.0132275,0.0712195,0.0108147,0.00910125,0.00960615,0.0174263,0.0113261,0.052094,0.0116473,0.0137881,0.0178571,0.0112486,0.0695565,0.1705,0.0177096,0.0117955,0.016919,0.00800915,0.0126716,0.0156863,0.00679117,0.00576369,0.0074184,0.016,0.0398614,0.00172712,0.0111016,0.0214067,0.0116129,0.00847458,0.00507072,0.0450902,0.00709849,0.00466563,0.016369,0.00981267,0.0156156,0.0117057,0.00886263,0.0103704
DB00093,0.0159475,0.011786,0.0125,0.0110585,0.0343195,0.0391608,0.0162393,0.0338028,0.0177353,0.0477839,0.00903342,0.0133929,0.0255048,0.0451613,0.0281938,0.0259434,0.0402385,0.0447609,0.00884956,0.0219907,0.0282302,0.0221066,0.00806952,0.00507614,0.0308008,0.0422886,0.0338983,0.0101781,0.0269231,0.0225352,0.0196078,0.0162162,0.00631247,0.102264,0.0181504,0.0297542,0.0143472,0.0196629,0.0139594,0.0300395,0.0121581,0.0160494,0.0234783,0.0111821,0.0398458,0.0307456,0.0133333,0.0190896,0.0238095,0.0208333,0.0433295,0.0241255,0.0156842,0.039897,0.0244957,0.00835655,0.00601573,0.0436242,0.024,0.0188482,0.00642928,0.0219298,0.0141143,0.0337423,0.0138151,0.00568182,0.00970089,0.0177453,0.0227642,0.209241,0.0179051,0.0299479,0.0134409,0.0163652,0.0419092,0.0149551,0.0125589,0.0573099,0.022864,0.077381,0.0660661,0.0162162,0.0212483,0.0247059,0.00821918,0.0501981,0.023224,0.0404908,0.0154739,0.0133929,0.0246305,0.0188917,0.01649,0.0435986,0.00159236,0.00748663,0.0213953,0.017758,0.0548223,0.00524246,0.0321637,0.0108696,0.0119695,0.00865052,0.00719424,0.00686499,0.0110529,0.036635,0.0113636,0.0192077,0.0227894,0.0338101,0.00678295,0.0110818,0.0336474,0.0229397,0.0401046,0.0212766,0.0309524,0.0060241,0.00709579,0.021519,0.0282132,0.0115274,0.0336957,0.0134529,0.017094,0.0148561,0.0142602,0.0275081,0.0375839,0.05,0.0141844,0.0220662,0.0267953,0.0223084,0.00728863,0.0357488,0.0706357,0.0154905,0.0110865,0.0123457,0.0117021,0.0410742,0.021645,0.0116383,0.00469484,0.0255319,0.0300375,0.0175676,0.0617165,0.0318979,0.0160296,0.00731452,0.034965,0.0133333,0.0300261,0.0203562,0.0186567,0.0146471,0.0268886,0.0935391,0.0220327,0.0154015,0.0216165,0.0338101,0.00600185,0.0527373,0.0254777,0.0221113,0.0183486,0.0174102,0.0872151,0.121662,0.0239453,0.0112641,0.0199134,0.0188889,0.0236626,0.0317613,0.00479233,0.0130964,0.0127479,0.0228659,0.0334448,0.00489396,0.014975,0.0232558,0.0314465,0.0223529,0.00661901,0.0609636,0.0182609,0.0058997,0.0213068,0.0191972,0.00876168,0.0174603,0.0203785,0.0126939
DB00104,0.0157553,0.0242152,0.0181269,0.0075643,0.039261,0.0349933,0.0210084,0.0312076,0.0144547,0.0239521,0.0232766,0.01,0.0322917,0.0320988,0.0302245,0.0382387,0.0240453,0.033366,0.00566572,0.0236486,0.0296296,0.00995025,0.00794136,0.0123762,0.0919458,0.0310263,0.0340467,0.0237204,0.0222497,0.0420561,0.0175439,0.0309498,0.017164,0.0741777,0.0229397,0.0262172,0.0126582,0.0287278,0.0160099,0.0286378,0.010219,0.011919,0.0515734,0.00918836,0.0346964,0.0309201,0.0130944,0.0359712,0.0161074,0.0322896,0.0352035,0.0245902,0.0286332,0.0347395,0.0264624,0.00942126,0.010101,0.0278671,0.0290179,0.020429,0.00782396,0.0211268,0.0131579,0.0463378,0.0197711,0.00685871,0.0127085,0.030896,0.0118203,0.459711,0.0228672,0.0263819,0.0116732,0.0211685,0.0267559,0.0215264,0.0105422,0.0496614,0.0221704,0.0540284,0.0440191,0.0183246,0.0205392,0.0286697,0.00810373,0.0552699,0.038874,0.039239,0.0141376,0.0152174,0.020214,0.0359802,0.0206659,0.04,0.00306279,0.0189474,0.0246126,0.0261153,0.0565476,0.0166667,0.0264097,0.0176887,0.0213675,0.0214225,0.0092947,0.0131998,0.0232019,0.0675676,0.0419048,0.0269953,0.0379747,0.043202,0.0152526,0.0140992,0.0298314,0.0224439,0.0330508,0.0169173,0.039627,0.0129412,0.0135952,0.0258621,0.0337769,0.0139276,0.0338624,0.0104895,0.023773,0.0172727,0.0210526,0.0384615,0.0363165,0.0496644,0.0126002,0.027532,0.0535332,0.025641,0.00985915,0.0497132,0.0401914,0.0194421,0.0118662,0.0268817,0.0155925,0.0330515,0.0237691,0.0104895,0.003003,0.0288462,0.0131265,0.0183007,0.0425532,0.025641,0.0167464,0.0153846,0.0360976,0.0131859,0.0435339,0.0285714,0.0193004,0.0233766,0.0184502,0.114313,0.0237762,0.028169,0.0248619,0.043202,0.0100779,0.0674044,0.0213415,0.0238596,0.0190355,0.0300107,0.0495327,0.0785414,0.0382022,0.0121359,0.0255537,0.0306011,0.0439673,0.0290534,0.00614439,0.0183655,0.00679348,0.016035,0.0260163,0.003125,0.0121852,0.0138889,0.026699,0.039489,0.0172735,0.0594439,0.0213311,0.00998573,0.0177596,0.0222603,0.0138809,0.0136778,0.0362845,0.0163934
DB00116,0.0121581,0.0406147,0.0212766,0.0107066,0.0306569,0.0267857,0.0159204,0.0540037,0.0248227,0.015861,0.024838,0.0280561,0.0178799,0.0405186,0.0214724,0.0233236,0.104167,0.0324519,0.00584795,0.0453216,0.0209699,0.0164474,0.00900901,0.0833333,0.0252874,0.0276074,0.0382318,0.0262295,0.0428336,0.0221976,0.037037,0.0997151,0.00549753,0.0651311,0.0233029,0.0194805,0.0171429,0.0333333,0.0395387,0.0133929,0.0142566,0.0218409,0.0202224,0.0108696,0.0239617,0.021777,0.0151154,0.0193798,0.0199275,0.0213523,0.0260989,0.0256024,0.0208955,0.024,0.0323194,0.0127505,0.0075339,0.0465116,0.0125174,0.0215736,0.00755532,0.0270793,0.0160128,0.0242915,0.0438247,0.011236,0.0121723,0.0202276,0.0186916,0.0627725,0.0189274,0.0383333,0.0353357,0.0150451,0.0385714,0.0216346,0.0148936,0.0410184,0.0333333,0.0337838,0.0369942,0.020979,0.00838926,0.0115108,0.00783605,0.0363636,0.0265018,0.0318665,0.0327869,0.0235131,0.0375,0.0223285,0.0190616,0.0387597,0.00217391,0.0170828,0.0130719,0.017663,0.0295508,0.0417391,0.0315091,0.0182648,0.0311231,0.0742734,0.00854701,0.00793651,0.0155239,0.0530035,0.0215664,0.0318182,0.0449069,0.0346535,0.00577367,0.0145096,0.0204082,0.0227048,0.0301508,0.0242215,0.0145349,0.0136778,0.0167691,0.0306452,0.0238394,0.0132827,0.0481928,0.0266809,0.0178412,0.0220994,0.0167715,0.0318352,0.0395189,0.05,0.0132159,0.0228365,0.0246433,0.01373,0.00965251,0.0284414,0.0468933,0.0347648,0.0333333,0.0142349,0.0248691,0.0313901,0.0222222,0.0223167,0.00636943,0.0591603,0.0170807,0.00862069,0.0309392,0.0339761,0.0186335,0.0179028,0.0272189,0.00922509,0.0332779,0.0342577,0.0585366,0.0259067,0.0602007,0.037594,0.014377,0.0300136,0.0132304,0.0346535,0.00751503,0.023898,0.032538,0.0128102,0.0252525,0.0392954,0.0438202,0.037037,0.0384068,0.0174881,0.0212336,0.017663,0.028607,0.0249433,0.0131868,0.018931,0.00922509,0.0371134,0.0358875,0.00674157,0.0263415,0.0229008,0.0382166,0.0218659,0.00581234,0.0447248,0.0172414,0.0178218,0.0166052,0.0183299,0.0103694,0.0305011,0.0309106,0.0223048
DB00117,0.00975015,0.0167504,0.0296296,0.0155039,0.0369318,0.04,0.00740741,0.056338,0.0304348,0.0141414,0.0201342,0.068323,0.0178571,0.0415225,0.0138675,0.0226629,0.0617978,0.0277778,0.0174419,0.0274725,0.0162413,0.0221402,0.00722674,0.0404412,0.0257202,0.0249221,0.0232558,0.0251799,0.028169,0.0157618,0.0330189,0.023753,0.00393462,0.0141988,0.00753012,0.0213523,0.0123043,0.0533981,0.0357143,0.0153453,0.0328947,0.0194805,0.0229709,0.0163934,0.0238908,0.0146341,0.0130011,0.0511364,0.0325581,0.0196078,0.0278481,0.0149254,0.00958702,0.0239726,0.0520833,0.0238095,0.00665054,0.0216867,0.015748,0.0175439,0.00593276,0.0326087,0.0131004,0.0509554,0.0159817,0.0364583,0.0136986,0.0196937,0.0149051,0.0353774,0.0096463,0.0367647,0.0123967,0.00750751,0.021164,0.0241449,0.0381679,0.0589812,0.024024,0.0285205,0.0258303,0.029661,0.015625,0.0111732,0.00680787,0.0362319,0.0434783,0.0398773,0.0150094,0.0310078,0.0189274,0.0273973,0.026087,0.0162767,0.00840336,0.0212264,0.00683761,0.0124069,0.023166,0.0361446,0.0168919,0.0347003,0.0243309,0.0217729,0.00691244,0.00714711,0.0131904,0.045082,0.020073,0.0334347,0.0165837,0.139442,0.0133843,0.00932568,0.0237154,0.0145985,0.0208955,0.0148423,0.017094,0.0251572,0.0116359,0.0275862,0.0281385,0.021164,0.04,0.0163666,0.0126582,0.0156522,0.0177994,0.0214765,0.03125,0.0334728,0.0174927,0.0119048,0.0181406,0.00739372,0.0282486,0.0255009,0.0260223,0.0120664,0.0151134,0.0177778,0.0137615,0.0163317,0.0228659,0.0147059,0.0152672,0.0490196,0.0261438,0.0166667,0.0331588,0.0194805,0.0260586,0.0224719,0.0213178,0.00818777,0.0294118,0.0280702,0.0367893,0.0497925,0.0280702,0.0364842,0.0130862,0.0197044,0.00696864,0.139442,0.0066305,0.01341,0.0714286,0.0109409,0.0387597,0.0240385,0.0333919,0.0162107,0.0263852,0.0310345,0.010574,0.00740741,0.0146138,0.0180832,0.0526316,0.0105634,0.00980392,0.0451613,0.0210674,0.0190476,0.0157143,0.0263158,0.0163399,0.0169492,0.00396341,0.0307414,0.00761035,0.0359281,0.0243902,0.00918836,0.0091135,0.0645161,0.011325,0.0555556
DB00118,0.00897073,0.0130475,0.00978793,0.00658979,0.0217654,0.0113314,0.00607112,0.0187861,0.0112835,0.0206327,0.0149254,0.0155763,0.0118919,0.0129702,0.0133571,0.0144753,0.0121029,0.0331263,0.00769231,0.0130486,0.00768386,0.0133869,0.00949367,0.0159787,0.0102599,0.00872818,0.0140845,0.00525624,0.0117955,0.0192308,0.0130435,0.0270575,0.00370077,0.0164835,0.0061296,0.01321,0.014652,0.016035,0.0225764,0.0127186,0.0143312,0.0179487,0.0222618,0.00499168,0.0103627,0.0123457,0.0143369,0.0183767,0.0100719,0.0121457,0.0148912,0.0211706,0.0192944,0.0103761,0.014881,0.0131195,0.0190024,0.0145903,0.00813953,0.0128755,0.0075339,0.0151515,0.0144092,0.0173502,0.012035,0.0134328,0.00909843,0.012848,0.0173841,0.0187547,0.0100273,0.0200803,0.00415512,0.00699913,0.0152403,0.0421496,0.014827,0.0210035,0.0173482,0.0134228,0.0117188,0.0140252,0.0249307,0.00717703,0.00835189,0.0199734,0.01983,0.0224719,0.01998,0.0552221,0.011335,0.0540541,0.0296296,0.0130137,0.00671141,0.0422374,0.0056444,0.00680272,0.00798403,0.017931,0.0146735,0.0214918,0.0464576,0.0459982,0.00787845,0.0206864,0.0221292,0.0222531,0.0156403,0.0173697,0.00923361,0.0268097,0.0455487,0.00801282,0.0109439,0.012931,0.0104167,0.0208748,0.00722022,0.0112923,0.00927835,0.0117035,0.0290948,0.0166163,0.0199115,0.0185014,0.0207337,0.0104463,0.0137112,0.0147179,0.0191781,0.0182073,0.00851582,0.00712106,0.0175246,0.00588813,0.00914634,0.0524722,0.0207715,0.00876424,0.0102975,0.0114123,0.0187845,0.0125687,0.015887,0.0138122,0.00656814,0.0161054,0.0127551,0.0240453,0.0190114,0.0136218,0.0127389,0.034292,0.0130785,0.00692341,0.0106383,0.0131062,0.0115237,0.0166436,0.00913838,0.0184332,0.00786838,0.0136054,0.00570342,0.0268097,0.0184747,0.0247893,0.0115132,0.00862069,0.0246575,0.0134228,0.019084,0.0157534,0.0163743,0.0103761,0.00701139,0.00566251,0.0147059,0.0145914,0.00671141,0.0242954,0.0058651,0.0190476,0.0125839,0.00513699,0.0179487,0.0150376,0.00764331,0.00719424,0.00372439,0.0184287,0.0061674,0.00461538,0.00877193,0.00975177,0.00951249,0.00990099,0.017037,0.00878477
DB00119,0.00382653,0.0194553,0.037037,0.0434783,0.0180505,0.0272109,0.00674536,0.0364963,0.0198676,0.00986842,0.00767754,0.0595238,0.00539084,0.0283019,0.0105448,0.00724638,0.0816327,0.00928074,0.0454545,0.0174825,0.011396,0.00518135,0.00584795,0.00502513,0.00660793,0.00819672,0.0206422,0.01,0.0195122,0.0040404,0.0149254,0.0116279,0.0021692,0.00880088,0.0051458,0.00990099,0.00611995,0.0229008,0.0147059,0.00282087,0.0571429,0.0131579,0.0121107,0,0.00930233,0.00672043,0.0070922,0.030303,0.0296296,0.0162791,0.0157233,0.00784314,0.00625978,0.00934579,0.0347826,0.03125,0.00317058,0.0179104,0.00662252,0.0187166,0.00347705,0.038835,0.00715137,0.0379747,0.0168539,0.0175439,0.00921659,0.018617,0.00909091,0.00888325,0.00739372,0.0101523,0.0188679,0.00512821,0.020202,0.0191388,0.0816327,0.012987,0.0078125,0.0143737,0.0150215,0.025641,0.0114286,0.00722022,0.00483092,0.0201005,0.0328947,0.0199203,0.0132743,0.0193548,0.0169492,0.0235849,0.018797,0.0121547,0,0.00864553,0.00396825,0.00931677,0.00449438,0.0115607,0.0110974,0.00823045,0.00895522,0.00525394,0.00408831,0.00374532,0.00702988,0.0238095,0.00847458,0.0198413,0.00952381,0.0304569,0.00224215,0.00607903,0.0232558,0.00823723,0.0203735,0.0131004,0.00735294,0.0340426,0.00722022,0.0287081,0.0129199,0.0185185,0.022792,0.0189394,0.00420168,0.0182927,0.00924214,0.0104322,0.0111732,0.0379747,0.0152672,0.00707547,0.00549451,0.00434783,0.0102041,0.00840336,0.0107759,0.0120482,0.015873,0.0138889,0.0027933,0.0139665,0.0103093,0.0189394,0.0416667,0.0314961,0.0131579,0.00625,0.0139442,0.0173913,0.0357143,0.013624,0.00680272,0.00284252,0.0260417,0.0194175,0.046083,0.0179641,0.0294118,0.00931099,0.00355872,0.0247678,0.0040568,0.0304569,0.00443038,0.00467602,0.130435,0.00238379,0.0220994,0.0117994,0.0140562,0.00656455,0.0166113,0.0384615,0.0120898,0.00931677,0.0151134,0.0147992,0.193548,0.00408998,0.00819672,0.0533333,0.0141732,0.0434783,0.0145396,0.037037,0.0133333,0.0109489,0.00218545,0.0145833,0.0034662,0.0227273,0.0325203,0.0052356,0.00442478,0.139535,0.00871731,0.0243902
DB00120,0.0124146,0.0265018,0.0366972,0.0194175,0.0900322,0.130435,0.015528,0.0994475,0.0394089,0.0145228,0.0174825,0.0503597,0.0336538,0.108871,0.029316,0.0436137,0.108844,0.0271399,0.0205479,0.0419162,0.0564103,0.0203252,0.00740056,0.011811,0.0242616,0.0860215,0.0224033,0.0318725,0.0513834,0.0221402,0.0604396,0.0175879,0.0048855,0.0198953,0.0190174,0.0785124,0.0126728,0.0852273,0.0434783,0.0253672,0.0396825,0.0176678,0.0371567,0.0208333,0.0873016,0.0228426,0.0133779,0.0890411,0.037037,0.0334728,0.0704225,0.0644068,0.0128205,0.0876494,0.106918,0.0327869,0.00675676,0.0337662,0.034384,0.035461,0.00603622,0.0379747,0.0134831,0.198276,0.0244499,0.0297619,0.0142045,0.0352941,0.0168776,0.0703518,0.0343643,0.0711297,0.0379147,0.0189573,0.0285714,0.0254777,0.047619,0.0982143,0.0227273,0.0596154,0.0578842,0.0333333,0.0173913,0.0306748,0.00694444,0.106383,0.0808081,0.0982456,0.0238569,0.0247253,0.0457746,0.0262172,0.0282132,0.0188482,0.0107527,0.0200501,0.0217786,0.0296496,0.0792291,0.0175439,0.0209546,0.0272109,0.0286458,0.0161031,0.00705329,0.0103155,0.0169062,0.0751174,0.0230326,0.0501672,0.028021,0.160714,0.0140845,0.010981,0.0990566,0.0245023,0.031348,0.0215686,0.0474684,0.0273973,0.00903405,0.050193,0.0665083,0.0245399,0.0833333,0.0153584,0.015748,0.0238532,0.0203046,0.039604,0.106977,0.116162,0.0189274,0.0431034,0.0496278,0.0236686,0.0331126,0.0267686,0.0354331,0.0205696,0.027248,0.0410256,0.0146341,0.0208605,0.0254372,0.0153584,0.00943396,0.0867052,0.0285714,0.0186916,0.0740038,0.0187919,0.0321429,0.0190024,0.056962,0.0105438,0.0995671,0.0470588,0.0636704,0.0179372,0.0511811,0.0715564,0.020339,0.0291777,0.0222222,0.160714,0.00673607,0.016276,0.09,0.0181406,0.0431034,0.025641,0.0745698,0.0219665,0.0401146,0.0340909,0.0206349,0.0408719,0.0267857,0.0488281,0.0681818,0.0204842,0.011236,0.0542636,0.0203785,0.0253165,0.0163205,0.0304878,0.0754717,0.0470219,0.00492156,0.0729783,0.0192308,0.027972,0.0697674,0.0326264,0.00931414,0.0816327,0.0224057,0.0397727
